family,sample_id,sigma_rank,eta_rank,delta_rank,nuisance_rank,augmented_rank,quotient_gain,meets_nuisance_cap_7,meets_r22_target,full_quotient_target_holds,provenance
ternary_sample,358,8,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,359,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,360,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,361,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,362,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,363,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,364,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,365,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,366,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,367,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,368,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,369,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,370,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,371,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,372,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,373,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,374,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,375,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,376,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,377,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,378,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,379,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,380,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,381,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,382,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,383,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,384,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,385,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,386,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,387,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,388,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,389,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,390,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,391,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,392,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,393,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,394,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,395,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,396,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,397,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,398,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,399,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,400,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,401,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,402,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,403,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,404,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,405,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,406,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,407,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,408,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,409,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,410,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,411,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,412,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,413,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,414,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,415,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,416,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,417,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,418,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,419,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,420,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,421,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,422,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,423,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,424,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,425,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,426,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,427,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,428,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,429,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,430,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,431,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,432,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,433,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,434,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,435,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,436,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,437,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,438,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,439,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,440,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,441,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,442,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,443,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,444,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,445,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,446,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,447,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,448,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,449,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,450,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,451,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,452,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,453,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,454,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,455,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,456,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,457,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,458,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,459,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,460,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,461,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,462,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,463,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,464,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,465,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,466,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,467,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,468,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,469,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,470,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,471,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,472,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,473,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,474,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,475,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,476,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,477,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,478,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,479,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,480,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,481,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,482,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,483,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,484,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,485,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,486,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,487,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,488,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,489,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,490,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,491,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,492,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,493,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,494,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,495,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,496,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,497,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,498,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,499,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,500,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,501,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,502,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,503,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,504,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,505,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,506,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,507,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,508,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,509,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,510,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,511,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,512,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,513,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,514,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,515,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,516,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,517,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,518,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,519,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,520,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,521,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,522,9,13,15,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,523,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,524,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,525,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,526,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,527,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,528,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,529,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,530,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,531,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,532,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,533,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,534,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,535,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,536,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,537,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,538,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,539,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,540,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,541,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,542,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,543,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,544,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,545,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,546,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,547,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,548,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,549,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,550,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,551,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,552,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,553,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,554,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,555,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,556,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,557,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,558,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,559,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,560,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,561,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,562,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,563,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,564,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,565,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,566,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,567,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,568,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,569,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,570,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,571,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,572,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,573,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,574,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,575,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,576,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,577,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,578,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,579,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,580,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,581,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,582,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,583,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,584,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,585,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,586,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,587,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,588,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,589,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,590,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,591,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,592,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,593,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,594,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,595,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,596,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,597,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,598,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,599,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,600,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,601,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,602,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,603,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,604,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,605,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,606,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,607,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,608,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,609,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,610,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,611,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,612,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,613,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,614,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,615,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,616,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,617,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,618,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,619,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,620,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,621,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,622,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,623,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,624,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,625,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,626,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,627,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,628,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,629,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,630,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,631,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,632,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,633,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,634,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,635,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,636,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,637,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,638,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,639,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,640,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,641,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,642,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,643,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,644,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,645,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,646,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,647,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,648,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,649,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,650,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,651,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,652,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,653,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,654,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,655,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,656,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,657,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,658,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,659,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,660,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,661,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,662,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,663,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,664,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,665,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,666,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,667,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,668,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,669,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,670,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,671,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
