config_id,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,parameter_count_simplified,parameter_formula_match,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,qq_parameter_bonus,provenance
R16_r12_r214_aa6_bb2_qq6,16,2,14,6,2,6,292,292,True,729,3645,3645,18225,26244,-25952,-42,EXACT_DERIVED
R16_r12_r214_aa7_bb1_qq6,16,2,14,7,1,6,292,292,True,729,3645,3645,18225,26244,-25952,-42,EXACT_DERIVED
R16_r12_r214_aa8_bb0_qq6,16,2,14,8,0,6,292,292,True,729,3645,0,18225,22599,-22307,-42,EXACT_DERIVED
R16_r12_r214_aa0_bb7_qq7,16,2,14,0,7,7,285,285,True,729,0,3645,18225,22599,-22314,-49,EXACT_DERIVED
R16_r12_r214_aa1_bb6_qq7,16,2,14,1,6,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa2_bb5_qq7,16,2,14,2,5,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa3_bb4_qq7,16,2,14,3,4,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa4_bb3_qq7,16,2,14,4,3,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa5_bb2_qq7,16,2,14,5,2,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa6_bb1_qq7,16,2,14,6,1,7,285,285,True,729,3645,3645,18225,26244,-25959,-49,EXACT_DERIVED
R16_r12_r214_aa7_bb0_qq7,16,2,14,7,0,7,285,285,True,729,3645,0,18225,22599,-22314,-49,EXACT_DERIVED
R16_r12_r214_aa0_bb6_qq8,16,2,14,0,6,8,278,278,True,729,0,3645,18225,22599,-22321,-56,EXACT_DERIVED
R16_r12_r214_aa1_bb5_qq8,16,2,14,1,5,8,278,278,True,729,3645,3645,18225,26244,-25966,-56,EXACT_DERIVED
R16_r12_r214_aa2_bb4_qq8,16,2,14,2,4,8,278,278,True,729,3645,3645,18225,26244,-25966,-56,EXACT_DERIVED
R16_r12_r214_aa3_bb3_qq8,16,2,14,3,3,8,278,278,True,729,3645,3645,18225,26244,-25966,-56,EXACT_DERIVED
R16_r12_r214_aa4_bb2_qq8,16,2,14,4,2,8,278,278,True,729,3645,3645,18225,26244,-25966,-56,EXACT_DERIVED
R16_r12_r214_aa5_bb1_qq8,16,2,14,5,1,8,278,278,True,729,3645,3645,18225,26244,-25966,-56,EXACT_DERIVED
R16_r12_r214_aa6_bb0_qq8,16,2,14,6,0,8,278,278,True,729,3645,0,18225,22599,-22321,-56,EXACT_DERIVED
R16_r12_r214_aa0_bb5_qq9,16,2,14,0,5,9,271,271,True,729,0,3645,18225,22599,-22328,-63,EXACT_DERIVED
R16_r12_r214_aa1_bb4_qq9,16,2,14,1,4,9,271,271,True,729,3645,3645,18225,26244,-25973,-63,EXACT_DERIVED
R16_r12_r214_aa2_bb3_qq9,16,2,14,2,3,9,271,271,True,729,3645,3645,18225,26244,-25973,-63,EXACT_DERIVED
R16_r12_r214_aa3_bb2_qq9,16,2,14,3,2,9,271,271,True,729,3645,3645,18225,26244,-25973,-63,EXACT_DERIVED
R16_r12_r214_aa4_bb1_qq9,16,2,14,4,1,9,271,271,True,729,3645,3645,18225,26244,-25973,-63,EXACT_DERIVED
R16_r12_r214_aa5_bb0_qq9,16,2,14,5,0,9,271,271,True,729,3645,0,18225,22599,-22328,-63,EXACT_DERIVED
R16_r12_r214_aa0_bb4_qq10,16,2,14,0,4,10,264,264,True,729,0,3645,18225,22599,-22335,-70,EXACT_DERIVED
R16_r12_r214_aa1_bb3_qq10,16,2,14,1,3,10,264,264,True,729,3645,3645,18225,26244,-25980,-70,EXACT_DERIVED
R16_r12_r214_aa2_bb2_qq10,16,2,14,2,2,10,264,264,True,729,3645,3645,18225,26244,-25980,-70,EXACT_DERIVED
R16_r12_r214_aa3_bb1_qq10,16,2,14,3,1,10,264,264,True,729,3645,3645,18225,26244,-25980,-70,EXACT_DERIVED
R16_r12_r214_aa4_bb0_qq10,16,2,14,4,0,10,264,264,True,729,3645,0,18225,22599,-22335,-70,EXACT_DERIVED
R16_r12_r214_aa0_bb3_qq11,16,2,14,0,3,11,257,257,True,729,0,3645,18225,22599,-22342,-77,EXACT_DERIVED
R16_r12_r214_aa1_bb2_qq11,16,2,14,1,2,11,257,257,True,729,3645,3645,18225,26244,-25987,-77,EXACT_DERIVED
R16_r12_r214_aa2_bb1_qq11,16,2,14,2,1,11,257,257,True,729,3645,3645,18225,26244,-25987,-77,EXACT_DERIVED
R16_r12_r214_aa3_bb0_qq11,16,2,14,3,0,11,257,257,True,729,3645,0,18225,22599,-22342,-77,EXACT_DERIVED
R16_r12_r214_aa0_bb2_qq12,16,2,14,0,2,12,250,250,True,729,0,3645,18225,22599,-22349,-84,EXACT_DERIVED
R16_r12_r214_aa1_bb1_qq12,16,2,14,1,1,12,250,250,True,729,3645,3645,18225,26244,-25994,-84,EXACT_DERIVED
R16_r12_r214_aa2_bb0_qq12,16,2,14,2,0,12,250,250,True,729,3645,0,18225,22599,-22349,-84,EXACT_DERIVED
R16_r12_r214_aa0_bb1_qq13,16,2,14,0,1,13,243,243,True,729,0,3645,18225,22599,-22356,-91,EXACT_DERIVED
R16_r12_r214_aa1_bb0_qq13,16,2,14,1,0,13,243,243,True,729,3645,0,18225,22599,-22356,-91,EXACT_DERIVED
R16_r12_r214_aa0_bb0_qq14,16,2,14,0,0,14,236,236,True,729,0,0,18225,18954,-18718,-98,EXACT_DERIVED
R16_r13_r213_aa0_bb13_qq0,16,3,13,0,13,0,354,354,True,729,0,3645,0,4374,-4020,0,EXACT_DERIVED
R16_r13_r213_aa1_bb12_qq0,16,3,13,1,12,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa2_bb11_qq0,16,3,13,2,11,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa3_bb10_qq0,16,3,13,3,10,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa4_bb9_qq0,16,3,13,4,9,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa5_bb8_qq0,16,3,13,5,8,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa6_bb7_qq0,16,3,13,6,7,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa7_bb6_qq0,16,3,13,7,6,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa8_bb5_qq0,16,3,13,8,5,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa9_bb4_qq0,16,3,13,9,4,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa10_bb3_qq0,16,3,13,10,3,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa11_bb2_qq0,16,3,13,11,2,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa12_bb1_qq0,16,3,13,12,1,0,354,354,True,729,3645,3645,0,8019,-7665,0,EXACT_DERIVED
R16_r13_r213_aa13_bb0_qq0,16,3,13,13,0,0,354,354,True,729,3645,0,0,4374,-4020,0,EXACT_DERIVED
R16_r13_r213_aa0_bb12_qq1,16,3,13,0,12,1,348,348,True,729,0,3645,18225,22599,-22251,-6,EXACT_DERIVED
R16_r13_r213_aa1_bb11_qq1,16,3,13,1,11,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa2_bb10_qq1,16,3,13,2,10,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa3_bb9_qq1,16,3,13,3,9,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa4_bb8_qq1,16,3,13,4,8,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa5_bb7_qq1,16,3,13,5,7,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa6_bb6_qq1,16,3,13,6,6,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa7_bb5_qq1,16,3,13,7,5,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa8_bb4_qq1,16,3,13,8,4,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa9_bb3_qq1,16,3,13,9,3,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa10_bb2_qq1,16,3,13,10,2,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa11_bb1_qq1,16,3,13,11,1,1,348,348,True,729,3645,3645,18225,26244,-25896,-6,EXACT_DERIVED
R16_r13_r213_aa12_bb0_qq1,16,3,13,12,0,1,348,348,True,729,3645,0,18225,22599,-22251,-6,EXACT_DERIVED
R16_r13_r213_aa0_bb11_qq2,16,3,13,0,11,2,342,342,True,729,0,3645,18225,22599,-22257,-12,EXACT_DERIVED
R16_r13_r213_aa1_bb10_qq2,16,3,13,1,10,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa2_bb9_qq2,16,3,13,2,9,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa3_bb8_qq2,16,3,13,3,8,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa4_bb7_qq2,16,3,13,4,7,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa5_bb6_qq2,16,3,13,5,6,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa6_bb5_qq2,16,3,13,6,5,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa7_bb4_qq2,16,3,13,7,4,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa8_bb3_qq2,16,3,13,8,3,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa9_bb2_qq2,16,3,13,9,2,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa10_bb1_qq2,16,3,13,10,1,2,342,342,True,729,3645,3645,18225,26244,-25902,-12,EXACT_DERIVED
R16_r13_r213_aa11_bb0_qq2,16,3,13,11,0,2,342,342,True,729,3645,0,18225,22599,-22257,-12,EXACT_DERIVED
R16_r13_r213_aa0_bb10_qq3,16,3,13,0,10,3,336,336,True,729,0,3645,18225,22599,-22263,-18,EXACT_DERIVED
R16_r13_r213_aa1_bb9_qq3,16,3,13,1,9,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa2_bb8_qq3,16,3,13,2,8,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa3_bb7_qq3,16,3,13,3,7,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa4_bb6_qq3,16,3,13,4,6,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa5_bb5_qq3,16,3,13,5,5,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa6_bb4_qq3,16,3,13,6,4,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa7_bb3_qq3,16,3,13,7,3,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa8_bb2_qq3,16,3,13,8,2,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa9_bb1_qq3,16,3,13,9,1,3,336,336,True,729,3645,3645,18225,26244,-25908,-18,EXACT_DERIVED
R16_r13_r213_aa10_bb0_qq3,16,3,13,10,0,3,336,336,True,729,3645,0,18225,22599,-22263,-18,EXACT_DERIVED
R16_r13_r213_aa0_bb9_qq4,16,3,13,0,9,4,330,330,True,729,0,3645,18225,22599,-22269,-24,EXACT_DERIVED
R16_r13_r213_aa1_bb8_qq4,16,3,13,1,8,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa2_bb7_qq4,16,3,13,2,7,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa3_bb6_qq4,16,3,13,3,6,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa4_bb5_qq4,16,3,13,4,5,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa5_bb4_qq4,16,3,13,5,4,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa6_bb3_qq4,16,3,13,6,3,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa7_bb2_qq4,16,3,13,7,2,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa8_bb1_qq4,16,3,13,8,1,4,330,330,True,729,3645,3645,18225,26244,-25914,-24,EXACT_DERIVED
R16_r13_r213_aa9_bb0_qq4,16,3,13,9,0,4,330,330,True,729,3645,0,18225,22599,-22269,-24,EXACT_DERIVED
R16_r13_r213_aa0_bb8_qq5,16,3,13,0,8,5,324,324,True,729,0,3645,18225,22599,-22275,-30,EXACT_DERIVED
R16_r13_r213_aa1_bb7_qq5,16,3,13,1,7,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa2_bb6_qq5,16,3,13,2,6,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa3_bb5_qq5,16,3,13,3,5,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa4_bb4_qq5,16,3,13,4,4,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa5_bb3_qq5,16,3,13,5,3,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa6_bb2_qq5,16,3,13,6,2,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa7_bb1_qq5,16,3,13,7,1,5,324,324,True,729,3645,3645,18225,26244,-25920,-30,EXACT_DERIVED
R16_r13_r213_aa8_bb0_qq5,16,3,13,8,0,5,324,324,True,729,3645,0,18225,22599,-22275,-30,EXACT_DERIVED
R16_r13_r213_aa0_bb7_qq6,16,3,13,0,7,6,318,318,True,729,0,3645,18225,22599,-22281,-36,EXACT_DERIVED
R16_r13_r213_aa1_bb6_qq6,16,3,13,1,6,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa2_bb5_qq6,16,3,13,2,5,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa3_bb4_qq6,16,3,13,3,4,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa4_bb3_qq6,16,3,13,4,3,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa5_bb2_qq6,16,3,13,5,2,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa6_bb1_qq6,16,3,13,6,1,6,318,318,True,729,3645,3645,18225,26244,-25926,-36,EXACT_DERIVED
R16_r13_r213_aa7_bb0_qq6,16,3,13,7,0,6,318,318,True,729,3645,0,18225,22599,-22281,-36,EXACT_DERIVED
R16_r13_r213_aa0_bb6_qq7,16,3,13,0,6,7,312,312,True,729,0,3645,18225,22599,-22287,-42,EXACT_DERIVED
R16_r13_r213_aa1_bb5_qq7,16,3,13,1,5,7,312,312,True,729,3645,3645,18225,26244,-25932,-42,EXACT_DERIVED
R16_r13_r213_aa2_bb4_qq7,16,3,13,2,4,7,312,312,True,729,3645,3645,18225,26244,-25932,-42,EXACT_DERIVED
R16_r13_r213_aa3_bb3_qq7,16,3,13,3,3,7,312,312,True,729,3645,3645,18225,26244,-25932,-42,EXACT_DERIVED
R16_r13_r213_aa4_bb2_qq7,16,3,13,4,2,7,312,312,True,729,3645,3645,18225,26244,-25932,-42,EXACT_DERIVED
R16_r13_r213_aa5_bb1_qq7,16,3,13,5,1,7,312,312,True,729,3645,3645,18225,26244,-25932,-42,EXACT_DERIVED
R16_r13_r213_aa6_bb0_qq7,16,3,13,6,0,7,312,312,True,729,3645,0,18225,22599,-22287,-42,EXACT_DERIVED
R16_r13_r213_aa0_bb5_qq8,16,3,13,0,5,8,306,306,True,729,0,3645,18225,22599,-22293,-48,EXACT_DERIVED
R16_r13_r213_aa1_bb4_qq8,16,3,13,1,4,8,306,306,True,729,3645,3645,18225,26244,-25938,-48,EXACT_DERIVED
R16_r13_r213_aa2_bb3_qq8,16,3,13,2,3,8,306,306,True,729,3645,3645,18225,26244,-25938,-48,EXACT_DERIVED
R16_r13_r213_aa3_bb2_qq8,16,3,13,3,2,8,306,306,True,729,3645,3645,18225,26244,-25938,-48,EXACT_DERIVED
R16_r13_r213_aa4_bb1_qq8,16,3,13,4,1,8,306,306,True,729,3645,3645,18225,26244,-25938,-48,EXACT_DERIVED
R16_r13_r213_aa5_bb0_qq8,16,3,13,5,0,8,306,306,True,729,3645,0,18225,22599,-22293,-48,EXACT_DERIVED
R16_r13_r213_aa0_bb4_qq9,16,3,13,0,4,9,300,300,True,729,0,3645,18225,22599,-22299,-54,EXACT_DERIVED
R16_r13_r213_aa1_bb3_qq9,16,3,13,1,3,9,300,300,True,729,3645,3645,18225,26244,-25944,-54,EXACT_DERIVED
R16_r13_r213_aa2_bb2_qq9,16,3,13,2,2,9,300,300,True,729,3645,3645,18225,26244,-25944,-54,EXACT_DERIVED
R16_r13_r213_aa3_bb1_qq9,16,3,13,3,1,9,300,300,True,729,3645,3645,18225,26244,-25944,-54,EXACT_DERIVED
R16_r13_r213_aa4_bb0_qq9,16,3,13,4,0,9,300,300,True,729,3645,0,18225,22599,-22299,-54,EXACT_DERIVED
R16_r13_r213_aa0_bb3_qq10,16,3,13,0,3,10,294,294,True,729,0,3645,18225,22599,-22305,-60,EXACT_DERIVED
R16_r13_r213_aa1_bb2_qq10,16,3,13,1,2,10,294,294,True,729,3645,3645,18225,26244,-25950,-60,EXACT_DERIVED
R16_r13_r213_aa2_bb1_qq10,16,3,13,2,1,10,294,294,True,729,3645,3645,18225,26244,-25950,-60,EXACT_DERIVED
R16_r13_r213_aa3_bb0_qq10,16,3,13,3,0,10,294,294,True,729,3645,0,18225,22599,-22305,-60,EXACT_DERIVED
R16_r13_r213_aa0_bb2_qq11,16,3,13,0,2,11,288,288,True,729,0,3645,18225,22599,-22311,-66,EXACT_DERIVED
R16_r13_r213_aa1_bb1_qq11,16,3,13,1,1,11,288,288,True,729,3645,3645,18225,26244,-25956,-66,EXACT_DERIVED
R16_r13_r213_aa2_bb0_qq11,16,3,13,2,0,11,288,288,True,729,3645,0,18225,22599,-22311,-66,EXACT_DERIVED
R16_r13_r213_aa0_bb1_qq12,16,3,13,0,1,12,282,282,True,729,0,3645,18225,22599,-22317,-72,EXACT_DERIVED
R16_r13_r213_aa1_bb0_qq12,16,3,13,1,0,12,282,282,True,729,3645,0,18225,22599,-22317,-72,EXACT_DERIVED
R16_r13_r213_aa0_bb0_qq13,16,3,13,0,0,13,276,276,True,729,0,0,18225,18954,-18678,-78,EXACT_DERIVED
R16_r14_r212_aa0_bb12_qq0,16,4,12,0,12,0,372,372,True,729,0,3645,0,4374,-4002,0,EXACT_DERIVED
R16_r14_r212_aa1_bb11_qq0,16,4,12,1,11,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa2_bb10_qq0,16,4,12,2,10,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa3_bb9_qq0,16,4,12,3,9,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa4_bb8_qq0,16,4,12,4,8,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa5_bb7_qq0,16,4,12,5,7,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa6_bb6_qq0,16,4,12,6,6,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa7_bb5_qq0,16,4,12,7,5,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa8_bb4_qq0,16,4,12,8,4,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa9_bb3_qq0,16,4,12,9,3,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa10_bb2_qq0,16,4,12,10,2,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa11_bb1_qq0,16,4,12,11,1,0,372,372,True,729,3645,3645,0,8019,-7647,0,EXACT_DERIVED
R16_r14_r212_aa12_bb0_qq0,16,4,12,12,0,0,372,372,True,729,3645,0,0,4374,-4002,0,EXACT_DERIVED
R16_r14_r212_aa0_bb11_qq1,16,4,12,0,11,1,367,367,True,729,0,3645,18225,22599,-22232,-5,EXACT_DERIVED
R16_r14_r212_aa1_bb10_qq1,16,4,12,1,10,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa2_bb9_qq1,16,4,12,2,9,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa3_bb8_qq1,16,4,12,3,8,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa4_bb7_qq1,16,4,12,4,7,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa5_bb6_qq1,16,4,12,5,6,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa6_bb5_qq1,16,4,12,6,5,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa7_bb4_qq1,16,4,12,7,4,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa8_bb3_qq1,16,4,12,8,3,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa9_bb2_qq1,16,4,12,9,2,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa10_bb1_qq1,16,4,12,10,1,1,367,367,True,729,3645,3645,18225,26244,-25877,-5,EXACT_DERIVED
R16_r14_r212_aa11_bb0_qq1,16,4,12,11,0,1,367,367,True,729,3645,0,18225,22599,-22232,-5,EXACT_DERIVED
R16_r14_r212_aa0_bb10_qq2,16,4,12,0,10,2,362,362,True,729,0,3645,18225,22599,-22237,-10,EXACT_DERIVED
R16_r14_r212_aa1_bb9_qq2,16,4,12,1,9,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa2_bb8_qq2,16,4,12,2,8,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa3_bb7_qq2,16,4,12,3,7,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa4_bb6_qq2,16,4,12,4,6,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa5_bb5_qq2,16,4,12,5,5,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa6_bb4_qq2,16,4,12,6,4,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa7_bb3_qq2,16,4,12,7,3,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa8_bb2_qq2,16,4,12,8,2,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa9_bb1_qq2,16,4,12,9,1,2,362,362,True,729,3645,3645,18225,26244,-25882,-10,EXACT_DERIVED
R16_r14_r212_aa10_bb0_qq2,16,4,12,10,0,2,362,362,True,729,3645,0,18225,22599,-22237,-10,EXACT_DERIVED
R16_r14_r212_aa0_bb9_qq3,16,4,12,0,9,3,357,357,True,729,0,3645,18225,22599,-22242,-15,EXACT_DERIVED
R16_r14_r212_aa1_bb8_qq3,16,4,12,1,8,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa2_bb7_qq3,16,4,12,2,7,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa3_bb6_qq3,16,4,12,3,6,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa4_bb5_qq3,16,4,12,4,5,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa5_bb4_qq3,16,4,12,5,4,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa6_bb3_qq3,16,4,12,6,3,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa7_bb2_qq3,16,4,12,7,2,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa8_bb1_qq3,16,4,12,8,1,3,357,357,True,729,3645,3645,18225,26244,-25887,-15,EXACT_DERIVED
R16_r14_r212_aa9_bb0_qq3,16,4,12,9,0,3,357,357,True,729,3645,0,18225,22599,-22242,-15,EXACT_DERIVED
R16_r14_r212_aa0_bb8_qq4,16,4,12,0,8,4,352,352,True,729,0,3645,18225,22599,-22247,-20,EXACT_DERIVED
R16_r14_r212_aa1_bb7_qq4,16,4,12,1,7,4,352,352,True,729,3645,3645,18225,26244,-25892,-20,EXACT_DERIVED
R16_r14_r212_aa2_bb6_qq4,16,4,12,2,6,4,352,352,True,729,3645,3645,18225,26244,-25892,-20,EXACT_DERIVED
R16_r14_r212_aa3_bb5_qq4,16,4,12,3,5,4,352,352,True,729,3645,3645,18225,26244,-25892,-20,EXACT_DERIVED
R16_r14_r212_aa4_bb4_qq4,16,4,12,4,4,4,352,352,True,729,3645,3645,18225,26244,-25892,-20,EXACT_DERIVED
R16_r14_r212_aa5_bb3_qq4,16,4,12,5,3,4,352,352,True,729,3645,3645,18225,26244,-25892,-20,EXACT_DERIVED
