R,partition_type,ordered_assignments,symmetry_assignment_orbits,within_fiber_pairs,spreading_deficit_to_27,zero_fibers,max_group_size,no_spreading_filter_pass,exact3_tiling_candidate,exact3_tiling_surviving_assignment_orbits,example_surviving_assignment,example_shape_witness,provenance
16,"(6,3,2,1,1,1,1,1,0)",3024,84,19,8,1,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,2,2,1,1,1,0,0)",15120,426,20,7,2,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,2,2,2,1,0,0,0)",10080,280,21,6,3,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,3,1,1,1,1,0,0)",3780,114,21,6,2,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,3,2,1,1,0,0,0)",15120,426,22,5,3,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,3,2,2,0,0,0,0)",3780,114,23,4,4,6,False,False,0,,,EXACT_DERIVED
16,"(6,3,3,3,1,0,0,0,0)",2520,73,24,3,4,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,1,1,1,1,1,1,0)",504,15,21,6,1,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,2,1,1,1,1,0,0)",7560,213,22,5,2,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,2,2,1,1,0,0,0)",15120,426,23,4,3,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,2,2,2,0,0,0,0)",2520,73,24,3,4,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,3,1,1,1,0,0,0)",10080,280,24,3,3,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,3,2,1,0,0,0,0)",15120,420,25,2,4,6,False,False,0,,,EXACT_DERIVED
16,"(6,4,3,3,0,0,0,0,0)",1512,45,27,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,4,4,1,1,0,0,0,0)",3780,114,27,0,4,6,True,False,0,,,EXACT_DERIVED
16,"(6,4,4,2,0,0,0,0,0)",1512,45,28,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,5,1,1,1,1,1,0,0)",1512,45,25,2,2,6,False,False,0,,,EXACT_DERIVED
16,"(6,5,2,1,1,1,0,0,0)",10080,280,26,1,3,6,False,False,0,,,EXACT_DERIVED
16,"(6,5,2,2,1,0,0,0,0)",7560,213,27,0,4,6,True,False,0,,,EXACT_DERIVED
16,"(6,5,3,1,1,0,0,0,0)",7560,213,28,0,4,6,True,False,0,,,EXACT_DERIVED
16,"(6,5,3,2,0,0,0,0,0)",3024,84,29,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,5,4,1,0,0,0,0,0)",3024,84,31,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,5,5,0,0,0,0,0,0)",252,10,35,0,6,6,True,False,0,,,EXACT_DERIVED
16,"(6,6,1,1,1,1,0,0,0)",1260,43,30,0,3,6,True,False,0,,,EXACT_DERIVED
16,"(6,6,2,1,1,0,0,0,0)",3780,114,31,0,4,6,True,False,0,,,EXACT_DERIVED
16,"(6,6,2,2,0,0,0,0,0)",756,28,32,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,6,3,1,0,0,0,0,0)",1512,45,33,0,5,6,True,False,0,,,EXACT_DERIVED
16,"(6,6,4,0,0,0,0,0,0)",252,10,36,0,6,6,True,False,0,,,EXACT_DERIVED
16,"(7,2,1,1,1,1,1,1,1)",72,3,22,5,0,7,False,False,0,,,EXACT_DERIVED
16,"(7,2,2,1,1,1,1,1,0)",1512,45,23,4,1,7,False,False,0,,,EXACT_DERIVED
16,"(7,2,2,2,1,1,1,0,0)",5040,146,24,3,2,7,False,False,0,,,EXACT_DERIVED
16,"(7,2,2,2,2,1,0,0,0)",2520,73,25,2,3,7,False,False,0,,,EXACT_DERIVED
16,"(7,3,1,1,1,1,1,1,0)",504,15,24,3,1,7,False,False,0,,,EXACT_DERIVED
16,"(7,3,2,1,1,1,1,0,0)",7560,213,25,2,2,7,False,False,0,,,EXACT_DERIVED
16,"(7,3,2,2,1,1,0,0,0)",15120,426,26,1,3,7,False,False,0,,,EXACT_DERIVED
16,"(7,3,2,2,2,0,0,0,0)",2520,73,27,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,3,3,1,1,1,0,0,0)",5040,146,27,0,3,7,True,False,0,,,EXACT_DERIVED
16,"(7,3,3,2,1,0,0,0,0)",7560,213,28,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,3,3,3,0,0,0,0,0)",504,17,30,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,1,1,1,1,1,0,0)",1512,45,27,0,2,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,2,1,1,1,0,0,0)",10080,280,28,0,3,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,2,2,1,0,0,0,0)",7560,213,29,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,3,1,1,0,0,0,0)",7560,213,30,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,3,2,0,0,0,0,0)",3024,84,31,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,4,4,1,0,0,0,0,0)",1512,45,33,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,5,1,1,1,1,0,0,0)",2520,73,31,0,3,7,True,False,0,,,EXACT_DERIVED
16,"(7,5,2,1,1,0,0,0,0)",7560,213,32,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,5,2,2,0,0,0,0,0)",1512,45,33,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,5,3,1,0,0,0,0,0)",3024,84,34,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,5,4,0,0,0,0,0,0)",504,15,37,0,6,7,True,False,0,,,EXACT_DERIVED
16,"(7,6,1,1,1,0,0,0,0)",2520,73,36,0,4,7,True,False,0,,,EXACT_DERIVED
16,"(7,6,2,1,0,0,0,0,0)",3024,84,37,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,6,3,0,0,0,0,0,0)",504,15,39,0,6,7,True,False,0,,,EXACT_DERIVED
16,"(7,7,1,1,0,0,0,0,0)",756,28,42,0,5,7,True,False,0,,,EXACT_DERIVED
16,"(7,7,2,0,0,0,0,0,0)",252,10,43,0,6,7,True,False,0,,,EXACT_DERIVED
16,"(8,1,1,1,1,1,1,1,1)",9,1,28,0,0,8,True,False,0,,,EXACT_DERIVED
16,"(8,2,1,1,1,1,1,1,0)",504,15,29,0,1,8,True,False,0,,,EXACT_DERIVED
16,"(8,2,2,1,1,1,1,0,0)",3780,114,30,0,2,8,True,False,0,,,EXACT_DERIVED
16,"(8,2,2,2,1,1,0,0,0)",5040,146,31,0,3,8,True,False,0,,,EXACT_DERIVED
16,"(8,2,2,2,2,0,0,0,0)",630,22,32,0,4,8,True,False,0,,,EXACT_DERIVED
16,"(8,3,1,1,1,1,1,0,0)",1512,45,31,0,2,8,True,False,0,,,EXACT_DERIVED
16,"(8,3,2,1,1,1,0,0,0)",10080,280,32,0,3,8,True,False,0,,,EXACT_DERIVED
16,"(8,3,2,2,1,0,0,0,0)",7560,213,33,0,4,8,True,False,0,,,EXACT_DERIVED
16,"(8,3,3,1,1,0,0,0,0)",3780,114,34,0,4,8,True,False,0,,,EXACT_DERIVED
16,"(8,3,3,2,0,0,0,0,0)",1512,45,35,0,5,8,True,False,0,,,EXACT_DERIVED
16,"(8,4,1,1,1,1,0,0,0)",2520,73,34,0,3,8,True,False,0,,,EXACT_DERIVED
16,"(8,4,2,1,1,0,0,0,0)",7560,213,35,0,4,8,True,False,0,,,EXACT_DERIVED
16,"(8,4,2,2,0,0,0,0,0)",1512,45,36,0,5,8,True,False,0,,,EXACT_DERIVED
16,"(8,4,3,1,0,0,0,0,0)",3024,84,37,0,5,8,True,False,0,,,EXACT_DERIVED
16,"(8,4,4,0,0,0,0,0,0)",252,10,40,0,6,8,True,False,0,,,EXACT_DERIVED
16,"(8,5,1,1,1,0,0,0,0)",2520,73,38,0,4,8,True,False,0,,,EXACT_DERIVED
16,"(8,5,2,1,0,0,0,0,0)",3024,84,39,0,5,8,True,False,0,,,EXACT_DERIVED
16,"(8,5,3,0,0,0,0,0,0)",504,15,41,0,6,8,True,False,0,,,EXACT_DERIVED
16,"(8,6,1,1,0,0,0,0,0)",1512,45,43,0,5,8,True,False,0,,,EXACT_DERIVED
16,"(8,6,2,0,0,0,0,0,0)",504,15,44,0,6,8,True,False,0,,,EXACT_DERIVED
16,"(8,7,1,0,0,0,0,0,0)",504,15,49,0,6,8,True,False,0,,,EXACT_DERIVED
16,"(8,8,0,0,0,0,0,0,0)",36,3,56,0,7,8,True,False,0,,,EXACT_DERIVED
16,"(9,1,1,1,1,1,1,1,0)",72,3,36,0,1,9,True,False,0,,,EXACT_DERIVED
16,"(9,2,1,1,1,1,1,0,0)",1512,45,37,0,2,9,True,False,0,,,EXACT_DERIVED
16,"(9,2,2,1,1,1,0,0,0)",5040,146,38,0,3,9,True,False,0,,,EXACT_DERIVED
16,"(9,2,2,2,1,0,0,0,0)",2520,73,39,0,4,9,True,False,0,,,EXACT_DERIVED
16,"(9,3,1,1,1,1,0,0,0)",2520,73,39,0,3,9,True,False,0,,,EXACT_DERIVED
16,"(9,3,2,1,1,0,0,0,0)",7560,213,40,0,4,9,True,False,0,,,EXACT_DERIVED
16,"(9,3,2,2,0,0,0,0,0)",1512,45,41,0,5,9,True,False,0,,,EXACT_DERIVED
16,"(9,3,3,1,0,0,0,0,0)",1512,45,42,0,5,9,True,False,0,,,EXACT_DERIVED
16,"(9,4,1,1,1,0,0,0,0)",2520,73,42,0,4,9,True,False,0,,,EXACT_DERIVED
16,"(9,4,2,1,0,0,0,0,0)",3024,84,43,0,5,9,True,False,0,,,EXACT_DERIVED
16,"(9,4,3,0,0,0,0,0,0)",504,15,45,0,6,9,True,False,0,,,EXACT_DERIVED
16,"(9,5,1,1,0,0,0,0,0)",1512,45,46,0,5,9,True,False,0,,,EXACT_DERIVED
16,"(9,5,2,0,0,0,0,0,0)",504,15,47,0,6,9,True,False,0,,,EXACT_DERIVED
16,"(9,6,1,0,0,0,0,0,0)",504,15,51,0,6,9,True,False,0,,,EXACT_DERIVED
16,"(9,7,0,0,0,0,0,0,0)",72,3,57,0,7,9,True,False,0,,,EXACT_DERIVED
17,"(10,1,1,1,1,1,1,1,0)",72,3,45,0,1,10,True,False,0,,,EXACT_DERIVED
17,"(10,2,1,1,1,1,1,0,0)",1512,45,46,0,2,10,True,False,0,,,EXACT_DERIVED
17,"(10,2,2,1,1,1,0,0,0)",5040,146,47,0,3,10,True,False,0,,,EXACT_DERIVED
17,"(10,2,2,2,1,0,0,0,0)",2520,73,48,0,4,10,True,False,0,,,EXACT_DERIVED
17,"(10,3,1,1,1,1,0,0,0)",2520,73,48,0,3,10,True,False,0,,,EXACT_DERIVED
17,"(10,3,2,1,1,0,0,0,0)",7560,213,49,0,4,10,True,False,0,,,EXACT_DERIVED
17,"(10,3,2,2,0,0,0,0,0)",1512,45,50,0,5,10,True,False,0,,,EXACT_DERIVED
17,"(10,3,3,1,0,0,0,0,0)",1512,45,51,0,5,10,True,False,0,,,EXACT_DERIVED
17,"(10,4,1,1,1,0,0,0,0)",2520,73,51,0,4,10,True,False,0,,,EXACT_DERIVED
17,"(10,4,2,1,0,0,0,0,0)",3024,84,52,0,5,10,True,False,0,,,EXACT_DERIVED
17,"(10,4,3,0,0,0,0,0,0)",504,15,54,0,6,10,True,False,0,,,EXACT_DERIVED
17,"(10,5,1,1,0,0,0,0,0)",1512,45,55,0,5,10,True,False,0,,,EXACT_DERIVED
17,"(10,5,2,0,0,0,0,0,0)",504,15,56,0,6,10,True,False,0,,,EXACT_DERIVED
17,"(10,6,1,0,0,0,0,0,0)",504,15,60,0,6,10,True,False,0,,,EXACT_DERIVED
17,"(10,7,0,0,0,0,0,0,0)",72,3,66,0,7,10,True,False,0,,,EXACT_DERIVED
17,"(11,1,1,1,1,1,1,0,0)",252,10,55,0,2,11,True,False,0,,,EXACT_DERIVED
17,"(11,2,1,1,1,1,0,0,0)",2520,73,56,0,3,11,True,False,0,,,EXACT_DERIVED
17,"(11,2,2,1,1,0,0,0,0)",3780,114,57,0,4,11,True,False,0,,,EXACT_DERIVED
17,"(11,2,2,2,0,0,0,0,0)",504,17,58,0,5,11,True,False,0,,,EXACT_DERIVED
17,"(11,3,1,1,1,0,0,0,0)",2520,73,58,0,4,11,True,False,0,,,EXACT_DERIVED
17,"(11,3,2,1,0,0,0,0,0)",3024,84,59,0,5,11,True,False,0,,,EXACT_DERIVED
17,"(11,3,3,0,0,0,0,0,0)",252,10,61,0,6,11,True,False,0,,,EXACT_DERIVED
17,"(11,4,1,1,0,0,0,0,0)",1512,45,61,0,5,11,True,False,0,,,EXACT_DERIVED
17,"(11,4,2,0,0,0,0,0,0)",504,15,62,0,6,11,True,False,0,,,EXACT_DERIVED
17,"(11,5,1,0,0,0,0,0,0)",504,15,65,0,6,11,True,False,0,,,EXACT_DERIVED
17,"(11,6,0,0,0,0,0,0,0)",72,3,70,0,7,11,True,False,0,,,EXACT_DERIVED
17,"(12,1,1,1,1,1,0,0,0)",504,17,66,0,3,12,True,False,0,,,EXACT_DERIVED
17,"(12,2,1,1,1,0,0,0,0)",2520,73,67,0,4,12,True,False,0,,,EXACT_DERIVED
17,"(12,2,2,1,0,0,0,0,0)",1512,45,68,0,5,12,True,False,0,,,EXACT_DERIVED
17,"(12,3,1,1,0,0,0,0,0)",1512,45,69,0,5,12,True,False,0,,,EXACT_DERIVED
17,"(12,3,2,0,0,0,0,0,0)",504,15,70,0,6,12,True,False,0,,,EXACT_DERIVED
17,"(12,4,1,0,0,0,0,0,0)",504,15,72,0,6,12,True,False,0,,,EXACT_DERIVED
17,"(12,5,0,0,0,0,0,0,0)",72,3,76,0,7,12,True,False,0,,,EXACT_DERIVED
17,"(13,1,1,1,1,0,0,0,0)",630,22,78,0,4,13,True,False,0,,,EXACT_DERIVED
17,"(13,2,1,1,0,0,0,0,0)",1512,45,79,0,5,13,True,False,0,,,EXACT_DERIVED
17,"(13,2,2,0,0,0,0,0,0)",252,10,80,0,6,13,True,False,0,,,EXACT_DERIVED
17,"(13,3,1,0,0,0,0,0,0)",504,15,81,0,6,13,True,False,0,,,EXACT_DERIVED
17,"(13,4,0,0,0,0,0,0,0)",72,3,84,0,7,13,True,False,0,,,EXACT_DERIVED
17,"(14,1,1,1,0,0,0,0,0)",504,17,91,0,5,14,True,False,0,,,EXACT_DERIVED
17,"(14,2,1,0,0,0,0,0,0)",504,15,92,0,6,14,True,False,0,,,EXACT_DERIVED
17,"(14,3,0,0,0,0,0,0,0)",72,3,94,0,7,14,True,False,0,,,EXACT_DERIVED
17,"(15,1,1,0,0,0,0,0,0)",252,10,105,0,6,15,True,False,0,,,EXACT_DERIVED
17,"(15,2,0,0,0,0,0,0,0)",72,3,106,0,7,15,True,False,0,,,EXACT_DERIVED
17,"(16,1,0,0,0,0,0,0,0)",72,3,120,0,7,16,True,False,0,,,EXACT_DERIVED
17,"(17,0,0,0,0,0,0,0,0)",9,1,136,0,8,17,True,False,0,,,EXACT_DERIVED
17,"(2,2,2,2,2,2,2,2,1)",9,1,8,19,0,2,False,True,1,"(2,2,2,2,2,2,2,2,1)","f[0,0]/2: 1x1:2 | f[0,1]/2: 1x1:2 | f[0,2]/2: 1x1:2 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:2 | f[1,2]/2: 1x1:2 | f[2,0]/2: 1x1:2 | f[2,1]/2: 1x2:2 | f[2,2]/1: 3x3:1",EXACT_DERIVED
17,"(3,2,2,2,2,2,2,1,1)",252,10,9,18,0,3,False,True,10,"(3,2,2,2,2,2,2,1,1)","f[0,0]/3: 1x1:3 | f[0,1]/2: 1x1:2 | f[0,2]/2: 1x1:2 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:2 | f[1,2]/2: 1x1:2 | f[2,0]/2: 1x1:1; 1x3:1 | f[2,1]/1: 2x2:1 | f[2,2]/1: 2x3:1",EXACT_DERIVED
17,"(3,2,2,2,2,2,2,2,0)",72,3,10,17,1,3,False,True,3,"(3,2,2,2,2,2,2,2,0)","f[0,0]/3: 1x1:3 | f[0,1]/2: 1x1:2 | f[0,2]/2: 1x1:2 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:2 | f[1,2]/2: 1x1:2 | f[2,0]/2: 1x1:1; 1x3:1 | f[2,1]/2: 2x2:1; 2x3:1",EXACT_DERIVED
17,"(3,3,2,2,2,2,1,1,1)",1260,43,10,17,0,3,False,True,43,"(3,3,2,2,2,2,1,1,1)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/2: 1x1:2 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:2 | f[1,2]/2: 1x1:1; 2x1:1 | f[2,0]/1: 1x3:1 | f[2,1]/1: 1x3:1 | f[2,2]/1: 2x3:1",EXACT_DERIVED
17,"(3,3,2,2,2,2,2,1,0)",1512,45,11,16,1,3,False,True,45,"(3,3,2,2,2,2,2,1,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/2: 1x1:2 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:2 | f[1,2]/2: 1x1:1; 2x1:1 | f[2,0]/2: 1x3:2 | f[2,1]/1: 2x3:1",EXACT_DERIVED
17,"(3,3,3,2,2,1,1,1,1)",1260,43,11,16,0,3,False,True,43,"(3,3,3,2,2,1,1,1,1)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:1; 1x2:1 | f[1,2]/1: 1x1:1 | f[2,0]/1: 1x3:1 | f[2,1]/1: 1x3:1 | f[2,2]/1: 2x3:1",EXACT_DERIVED
17,"(3,3,3,2,2,2,1,1,0)",5040,146,12,15,1,3,False,True,146,"(3,3,3,2,2,2,1,1,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:1; 1x2:1 | f[1,2]/2: 1x1:1; 2x3:1 | f[2,0]/1: 1x3:1 | f[2,1]/1: 1x3:1",EXACT_DERIVED
17,"(3,3,3,2,2,2,2,0,0)",1260,43,13,14,2,3,False,True,43,"(3,3,3,2,2,2,2,0,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/2: 1x1:2 | f[1,1]/2: 1x1:1; 1x2:1 | f[1,2]/2: 1x1:1; 2x3:1 | f[2,0]/2: 1x3:2",EXACT_DERIVED
17,"(3,3,3,3,1,1,1,1,1)",126,7,12,15,0,3,False,True,7,"(3,3,3,3,1,1,1,1,1)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/3: 1x1:2; 2x1:1 | f[1,1]/1: 1x2:1 | f[1,2]/1: 1x2:1 | f[2,0]/1: 1x3:1 | f[2,1]/1: 1x3:1 | f[2,2]/1: 2x2:1",EXACT_DERIVED
17,"(3,3,3,3,2,1,1,1,0)",2520,73,13,14,1,3,False,True,73,"(3,3,3,3,2,1,1,1,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/3: 1x1:2; 2x1:1 | f[1,1]/2: 1x2:2 | f[1,2]/1: 2x2:1 | f[2,0]/1: 1x3:1 | f[2,1]/1: 1x3:1",EXACT_DERIVED
17,"(3,3,3,3,2,2,1,0,0)",3780,114,14,13,2,3,False,True,114,"(3,3,3,3,2,2,1,0,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/3: 1x1:1; 2x1:2 | f[1,1]/2: 1x2:1; 2x1:1 | f[1,2]/2: 2x1:1; 2x2:1 | f[2,0]/1: 1x3:1",EXACT_DERIVED
17,"(3,3,3,3,3,1,1,0,0)",756,28,15,12,2,3,False,True,28,"(3,3,3,3,3,1,1,0,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/3: 1x1:1; 2x1:2 | f[1,1]/3: 1x2:1; 2x1:1; 2x2:1 | f[1,2]/1: 2x1:1 | f[2,0]/1: 1x3:1",EXACT_DERIVED
17,"(3,3,3,3,3,2,0,0,0)",504,17,16,11,3,3,False,True,17,"(3,3,3,3,3,2,0,0,0)","f[0,0]/3: 1x1:3 | f[0,1]/3: 1x1:3 | f[0,2]/3: 1x1:3 | f[1,0]/3: 2x1:3 | f[1,1]/3: 2x1:2; 2x2:1 | f[1,2]/2: 2x1:2",EXACT_DERIVED
17,"(4,2,2,2,2,2,1,1,1)",504,17,11,16,0,4,False,False,0,,,EXACT_DERIVED
17,"(4,2,2,2,2,2,2,1,0)",504,15,12,15,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,2,2,2,1,1,1,1)",2520,73,12,15,0,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,2,2,2,2,1,1,0)",7560,213,13,14,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,2,2,2,2,2,0,0)",1512,45,14,13,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,2,1,1,1,1,1)",1512,45,13,14,0,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,2,2,1,1,1,0)",15120,426,14,13,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,2,2,2,1,0,0)",15120,426,15,12,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,3,1,1,1,1,0)",2520,73,15,12,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,3,2,1,1,0,0)",15120,426,16,11,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,3,2,2,0,0,0)",5040,146,17,10,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,3,3,3,3,1,0,0,0)",2520,73,18,9,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,2,2,1,1,1,1,1)",756,28,14,13,0,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,2,2,2,1,1,1,0)",5040,146,15,12,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,2,2,2,2,1,0,0)",3780,114,16,11,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,1,1,1,1,1,1)",252,10,15,12,0,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,2,1,1,1,1,0)",7560,213,16,11,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,2,2,1,1,0,0)",22680,648,17,10,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,2,2,2,0,0,0)",5040,146,18,9,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,3,1,1,1,0,0)",7560,226,18,9,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,3,2,1,0,0,0)",15120,426,19,8,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,3,3,3,0,0,0,0)",1260,43,21,6,4,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,1,1,1,1,1,0)",504,17,18,9,1,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,2,1,1,1,0,0)",5040,146,19,8,2,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,2,2,1,0,0,0)",5040,146,20,7,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,3,1,1,0,0,0)",5040,146,21,6,3,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,3,2,0,0,0,0)",2520,73,22,5,4,4,False,False,0,,,EXACT_DERIVED
17,"(4,4,4,4,1,0,0,0,0)",630,22,24,3,4,4,False,False,0,,,EXACT_DERIVED
17,"(5,2,2,2,2,1,1,1,1)",630,22,14,13,0,5,False,False,0,,,EXACT_DERIVED
17,"(5,2,2,2,2,2,1,1,0)",1512,45,15,12,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,2,2,2,2,2,2,0,0)",252,10,16,11,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,2,2,1,1,1,1,1)",1512,45,15,12,0,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,2,2,2,1,1,1,0)",10080,280,16,11,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,2,2,2,2,1,0,0)",7560,213,17,10,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,1,1,1,1,1,1)",252,10,16,11,0,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,2,1,1,1,1,0)",7560,213,17,10,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,2,2,1,1,0,0)",22680,648,18,9,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,2,2,2,0,0,0)",5040,146,19,8,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,3,1,1,1,0,0)",5040,146,19,8,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,3,2,1,0,0,0)",10080,280,20,7,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,3,3,3,3,0,0,0,0)",630,22,22,5,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,2,1,1,1,1,1,1)",504,15,17,10,0,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,2,2,1,1,1,1,0)",7560,213,18,9,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,2,2,2,1,1,0,0)",15120,426,19,8,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,2,2,2,2,0,0,0)",2520,73,20,7,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,3,1,1,1,1,1,0)",3024,84,19,8,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,3,2,1,1,1,0,0)",30240,840,20,7,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,3,2,2,1,0,0,0)",30240,840,21,6,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,3,3,1,1,0,0,0)",15120,426,22,5,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,3,3,2,0,0,0,0)",7560,213,23,4,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,4,1,1,1,1,0,0)",3780,114,22,5,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,4,2,1,1,0,0,0)",15120,426,23,4,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,4,2,2,0,0,0,0)",3780,114,24,3,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,4,3,1,0,0,0,0)",7560,213,25,2,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,4,4,4,0,0,0,0,0)",504,17,28,0,5,5,True,False,0,,,EXACT_DERIVED
17,"(5,5,1,1,1,1,1,1,1)",36,3,20,7,0,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,2,1,1,1,1,1,0)",1512,45,21,6,1,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,2,2,1,1,1,0,0)",7560,226,22,5,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,2,2,2,1,0,0,0)",5040,146,23,4,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,3,1,1,1,1,0,0)",3780,114,23,4,2,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,3,2,1,1,0,0,0)",15120,426,24,3,3,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,3,2,2,0,0,0,0)",3780,114,25,2,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,3,3,1,0,0,0,0)",3780,114,26,1,4,5,False,False,0,,,EXACT_DERIVED
17,"(5,5,4,1,1,1,0,0,0)",5040,146,26,1,3,5,False,False,0,,,EXACT_DERIVED
