profile_id,alpha,beta,profile,provenance
1525,"[[0, 0], [-1, 1]]","[[-1, -1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, -1, -1, 0, 1]",EXACT_DERIVED
1526,"[[0, 0], [-1, 1]]","[[-1, -1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 1, -1, -1, 1, -1]",EXACT_DERIVED
1527,"[[0, 0], [-1, 1]]","[[-1, -1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, -1, -1, 1, 0]",EXACT_DERIVED
1528,"[[0, 0], [-1, 1]]","[[-1, -1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1, -1, -1, 1, 1]",EXACT_DERIVED
1529,"[[0, 0], [-1, 1]]","[[-1, 0], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, 0, -1, -1]",EXACT_DERIVED
1530,"[[0, 0], [-1, 1]]","[[-1, 0], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, 0, -1, 0]",EXACT_DERIVED
1531,"[[0, 0], [-1, 1]]","[[-1, 0], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, -1, 0, -1, 1]",EXACT_DERIVED
1532,"[[0, 0], [-1, 1]]","[[-1, 0], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -1, 0, 0, -1]",EXACT_DERIVED
1533,"[[0, 0], [-1, 1]]","[[-1, 0], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0]",EXACT_DERIVED
1534,"[[0, 0], [-1, 1]]","[[-1, 0], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1]",EXACT_DERIVED
1535,"[[0, 0], [-1, 1]]","[[-1, 0], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, -1, 0, 1, -1]",EXACT_DERIVED
1536,"[[0, 0], [-1, 1]]","[[-1, 0], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 0, 1, 0]",EXACT_DERIVED
1537,"[[0, 0], [-1, 1]]","[[-1, 0], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, 0, 1, 1]",EXACT_DERIVED
1538,"[[0, 0], [-1, 1]]","[[-1, 1], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, -1, 1, -1, -1]",EXACT_DERIVED
1539,"[[0, 0], [-1, 1]]","[[-1, 1], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, -1, 1, -1, 0]",EXACT_DERIVED
1540,"[[0, 0], [-1, 1]]","[[-1, 1], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, -1, -1, 1, -1, 1]",EXACT_DERIVED
1541,"[[0, 0], [-1, 1]]","[[-1, 1], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, -1, 1, 0, -1]",EXACT_DERIVED
1542,"[[0, 0], [-1, 1]]","[[-1, 1], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 1, 0, 0]",EXACT_DERIVED
1543,"[[0, 0], [-1, 1]]","[[-1, 1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, -1, -1, 1, 0, 1]",EXACT_DERIVED
1544,"[[0, 0], [-1, 1]]","[[-1, 1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 1, -1, 1, 1, -1]",EXACT_DERIVED
1545,"[[0, 0], [-1, 1]]","[[-1, 1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, 1, 1, 0]",EXACT_DERIVED
1546,"[[0, 0], [-1, 1]]","[[-1, 1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, -1, -1, 1, 1, 1]",EXACT_DERIVED
1547,"[[0, 0], [-1, 1]]","[[0, -1], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -1, -1, -1]",EXACT_DERIVED
1548,"[[0, 0], [-1, 1]]","[[0, -1], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, -1, 0]",EXACT_DERIVED
1549,"[[0, 0], [-1, 1]]","[[0, -1], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, -1, -1, 1]",EXACT_DERIVED
1550,"[[0, 0], [-1, 1]]","[[0, -1], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, 0, -1]",EXACT_DERIVED
1551,"[[0, 0], [-1, 1]]","[[0, -1], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0]",EXACT_DERIVED
1552,"[[0, 0], [-1, 1]]","[[0, -1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 0, 1]",EXACT_DERIVED
1553,"[[0, 0], [-1, 1]]","[[0, -1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, -1, 1, -1]",EXACT_DERIVED
1554,"[[0, 0], [-1, 1]]","[[0, -1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 1, 0]",EXACT_DERIVED
1555,"[[0, 0], [-1, 1]]","[[0, -1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, 1, 1]",EXACT_DERIVED
1556,"[[0, 0], [-1, 1]]","[[0, 0], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, -1]",EXACT_DERIVED
1557,"[[0, 0], [-1, 1]]","[[0, 0], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0]",EXACT_DERIVED
1558,"[[0, 0], [-1, 1]]","[[0, 0], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, -1, 1]",EXACT_DERIVED
1559,"[[0, 0], [-1, 1]]","[[0, 0], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1]",EXACT_DERIVED
1560,"[[0, 0], [0, -1]]","[[-1, -1], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",EXACT_DERIVED
1561,"[[0, 0], [0, -1]]","[[-1, -1], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",EXACT_DERIVED
1562,"[[0, 0], [0, -1]]","[[-1, -1], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, -1]",EXACT_DERIVED
1563,"[[0, 0], [0, -1]]","[[-1, -1], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",EXACT_DERIVED
1564,"[[0, 0], [0, -1]]","[[-1, -1], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",EXACT_DERIVED
1565,"[[0, 0], [0, -1]]","[[-1, -1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1]",EXACT_DERIVED
1566,"[[0, 0], [0, -1]]","[[-1, -1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 1]",EXACT_DERIVED
1567,"[[0, 0], [0, -1]]","[[-1, -1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0]",EXACT_DERIVED
1568,"[[0, 0], [0, -1]]","[[-1, -1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, -1]",EXACT_DERIVED
1569,"[[0, 0], [0, -1]]","[[-1, 0], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",EXACT_DERIVED
1570,"[[0, 0], [0, -1]]","[[-1, 0], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",EXACT_DERIVED
1571,"[[0, 0], [0, -1]]","[[-1, 0], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1]",EXACT_DERIVED
1572,"[[0, 0], [0, -1]]","[[-1, 0], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",EXACT_DERIVED
1573,"[[0, 0], [0, -1]]","[[-1, 0], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",EXACT_DERIVED
1574,"[[0, 0], [0, -1]]","[[-1, 0], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1]",EXACT_DERIVED
1575,"[[0, 0], [0, -1]]","[[-1, 0], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1]",EXACT_DERIVED
1576,"[[0, 0], [0, -1]]","[[-1, 0], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0]",EXACT_DERIVED
1577,"[[0, 0], [0, -1]]","[[-1, 0], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1]",EXACT_DERIVED
1578,"[[0, 0], [0, -1]]","[[-1, 1], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1]",EXACT_DERIVED
1579,"[[0, 0], [0, -1]]","[[-1, 1], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0]",EXACT_DERIVED
1580,"[[0, 0], [0, -1]]","[[-1, 1], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, -1]",EXACT_DERIVED
1581,"[[0, 0], [0, -1]]","[[-1, 1], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1]",EXACT_DERIVED
1582,"[[0, 0], [0, -1]]","[[-1, 1], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0]",EXACT_DERIVED
1583,"[[0, 0], [0, -1]]","[[-1, 1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, -1]",EXACT_DERIVED
1584,"[[0, 0], [0, -1]]","[[-1, 1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 1]",EXACT_DERIVED
1585,"[[0, 0], [0, -1]]","[[-1, 1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0]",EXACT_DERIVED
1586,"[[0, 0], [0, -1]]","[[-1, 1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, -1]",EXACT_DERIVED
1587,"[[0, 0], [0, -1]]","[[0, -1], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",EXACT_DERIVED
1588,"[[0, 0], [0, -1]]","[[0, -1], [-1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",EXACT_DERIVED
1589,"[[0, 0], [0, -1]]","[[0, -1], [-1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1]",EXACT_DERIVED
1590,"[[0, 0], [0, -1]]","[[0, -1], [0, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",EXACT_DERIVED
1591,"[[0, 0], [0, -1]]","[[0, -1], [0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",EXACT_DERIVED
1592,"[[0, 0], [0, -1]]","[[0, -1], [0, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1]",EXACT_DERIVED
1593,"[[0, 0], [0, -1]]","[[0, -1], [1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1]",EXACT_DERIVED
1594,"[[0, 0], [0, -1]]","[[0, -1], [1, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0]",EXACT_DERIVED
1595,"[[0, 0], [0, -1]]","[[0, -1], [1, 1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1]",EXACT_DERIVED
1596,"[[0, 0], [0, -1]]","[[0, 0], [-1, -1]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",EXACT_DERIVED
