raw_tuple_id,raw_tuple,in_CX,cx_config_id,cx_readable,in_XC,xc_config_id,xc_readable,in_AX,ax_config_id,ax_readable,in_BX,bx_config_id,bx_readable
702,"(8,6,0)",1,702,"CX[C[2,2],X[2,0|0,0]]",1,702,"XC[X[2,2|2,0],C[0,0]]",1,702,"AX[A[2,2],X[2,0|0,0]]",1,702,"BX[B[2,2],X[2,0|0,0]]"
703,"(8,6,1)",1,703,"CX[C[2,2],X[2,0|0,1]]",1,703,"XC[X[2,2|2,0],C[0,1]]",1,703,"AX[A[2,2],X[2,0|0,1]]",1,703,"BX[B[2,2],X[2,0|0,1]]"
704,"(8,6,2)",1,704,"CX[C[2,2],X[2,0|0,2]]",1,704,"XC[X[2,2|2,0],C[0,2]]",1,704,"AX[A[2,2],X[2,0|0,2]]",1,704,"BX[B[2,2],X[2,0|0,2]]"
705,"(8,6,3)",1,705,"CX[C[2,2],X[2,0|1,0]]",1,705,"XC[X[2,2|2,0],C[1,0]]",1,705,"AX[A[2,2],X[2,0|1,0]]",1,705,"BX[B[2,2],X[2,0|1,0]]"
706,"(8,6,4)",1,706,"CX[C[2,2],X[2,0|1,1]]",1,706,"XC[X[2,2|2,0],C[1,1]]",1,706,"AX[A[2,2],X[2,0|1,1]]",1,706,"BX[B[2,2],X[2,0|1,1]]"
707,"(8,6,5)",1,707,"CX[C[2,2],X[2,0|1,2]]",1,707,"XC[X[2,2|2,0],C[1,2]]",1,707,"AX[A[2,2],X[2,0|1,2]]",1,707,"BX[B[2,2],X[2,0|1,2]]"
708,"(8,6,6)",1,708,"CX[C[2,2],X[2,0|2,0]]",1,708,"XC[X[2,2|2,0],C[2,0]]",1,708,"AX[A[2,2],X[2,0|2,0]]",1,708,"BX[B[2,2],X[2,0|2,0]]"
709,"(8,6,7)",1,709,"CX[C[2,2],X[2,0|2,1]]",1,709,"XC[X[2,2|2,0],C[2,1]]",1,709,"AX[A[2,2],X[2,0|2,1]]",1,709,"BX[B[2,2],X[2,0|2,1]]"
710,"(8,6,8)",1,710,"CX[C[2,2],X[2,0|2,2]]",1,710,"XC[X[2,2|2,0],C[2,2]]",1,710,"AX[A[2,2],X[2,0|2,2]]",1,710,"BX[B[2,2],X[2,0|2,2]]"
711,"(8,7,0)",1,711,"CX[C[2,2],X[2,1|0,0]]",1,711,"XC[X[2,2|2,1],C[0,0]]",1,711,"AX[A[2,2],X[2,1|0,0]]",1,711,"BX[B[2,2],X[2,1|0,0]]"
712,"(8,7,1)",1,712,"CX[C[2,2],X[2,1|0,1]]",1,712,"XC[X[2,2|2,1],C[0,1]]",1,712,"AX[A[2,2],X[2,1|0,1]]",1,712,"BX[B[2,2],X[2,1|0,1]]"
713,"(8,7,2)",1,713,"CX[C[2,2],X[2,1|0,2]]",1,713,"XC[X[2,2|2,1],C[0,2]]",1,713,"AX[A[2,2],X[2,1|0,2]]",1,713,"BX[B[2,2],X[2,1|0,2]]"
714,"(8,7,3)",1,714,"CX[C[2,2],X[2,1|1,0]]",1,714,"XC[X[2,2|2,1],C[1,0]]",1,714,"AX[A[2,2],X[2,1|1,0]]",1,714,"BX[B[2,2],X[2,1|1,0]]"
715,"(8,7,4)",1,715,"CX[C[2,2],X[2,1|1,1]]",1,715,"XC[X[2,2|2,1],C[1,1]]",1,715,"AX[A[2,2],X[2,1|1,1]]",1,715,"BX[B[2,2],X[2,1|1,1]]"
716,"(8,7,5)",1,716,"CX[C[2,2],X[2,1|1,2]]",1,716,"XC[X[2,2|2,1],C[1,2]]",1,716,"AX[A[2,2],X[2,1|1,2]]",1,716,"BX[B[2,2],X[2,1|1,2]]"
717,"(8,7,6)",1,717,"CX[C[2,2],X[2,1|2,0]]",1,717,"XC[X[2,2|2,1],C[2,0]]",1,717,"AX[A[2,2],X[2,1|2,0]]",1,717,"BX[B[2,2],X[2,1|2,0]]"
718,"(8,7,7)",1,718,"CX[C[2,2],X[2,1|2,1]]",1,718,"XC[X[2,2|2,1],C[2,1]]",1,718,"AX[A[2,2],X[2,1|2,1]]",1,718,"BX[B[2,2],X[2,1|2,1]]"
719,"(8,7,8)",1,719,"CX[C[2,2],X[2,1|2,2]]",1,719,"XC[X[2,2|2,1],C[2,2]]",1,719,"AX[A[2,2],X[2,1|2,2]]",1,719,"BX[B[2,2],X[2,1|2,2]]"
720,"(8,8,0)",1,720,"CX[C[2,2],X[2,2|0,0]]",1,720,"XC[X[2,2|2,2],C[0,0]]",1,720,"AX[A[2,2],X[2,2|0,0]]",1,720,"BX[B[2,2],X[2,2|0,0]]"
721,"(8,8,1)",1,721,"CX[C[2,2],X[2,2|0,1]]",1,721,"XC[X[2,2|2,2],C[0,1]]",1,721,"AX[A[2,2],X[2,2|0,1]]",1,721,"BX[B[2,2],X[2,2|0,1]]"
722,"(8,8,2)",1,722,"CX[C[2,2],X[2,2|0,2]]",1,722,"XC[X[2,2|2,2],C[0,2]]",1,722,"AX[A[2,2],X[2,2|0,2]]",1,722,"BX[B[2,2],X[2,2|0,2]]"
723,"(8,8,3)",1,723,"CX[C[2,2],X[2,2|1,0]]",1,723,"XC[X[2,2|2,2],C[1,0]]",1,723,"AX[A[2,2],X[2,2|1,0]]",1,723,"BX[B[2,2],X[2,2|1,0]]"
724,"(8,8,4)",1,724,"CX[C[2,2],X[2,2|1,1]]",1,724,"XC[X[2,2|2,2],C[1,1]]",1,724,"AX[A[2,2],X[2,2|1,1]]",1,724,"BX[B[2,2],X[2,2|1,1]]"
725,"(8,8,5)",1,725,"CX[C[2,2],X[2,2|1,2]]",1,725,"XC[X[2,2|2,2],C[1,2]]",1,725,"AX[A[2,2],X[2,2|1,2]]",1,725,"BX[B[2,2],X[2,2|1,2]]"
726,"(8,8,6)",1,726,"CX[C[2,2],X[2,2|2,0]]",1,726,"XC[X[2,2|2,2],C[2,0]]",1,726,"AX[A[2,2],X[2,2|2,0]]",1,726,"BX[B[2,2],X[2,2|2,0]]"
727,"(8,8,7)",1,727,"CX[C[2,2],X[2,2|2,1]]",1,727,"XC[X[2,2|2,2],C[2,1]]",1,727,"AX[A[2,2],X[2,2|2,1]]",1,727,"BX[B[2,2],X[2,2|2,1]]"
728,"(8,8,8)",1,728,"CX[C[2,2],X[2,2|2,2]]",1,728,"XC[X[2,2|2,2],C[2,2]]",1,728,"AX[A[2,2],X[2,2|2,2]]",1,728,"BX[B[2,2],X[2,2|2,2]]"
