a_atom,a_name,b_atom,b_name,c_atom,c_name,x_atom,x_atom_name,xc_config_id,xc_orbit_id,x_live,c_relation_to_target,tensor_rhs,equation_template
1,"A[0,1]",6,"B[2,0]",5,"C[1,2]",15,"X[0,1|2,0]",140,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,0]*c_k[1,2] = 0"
1,"A[0,1]",6,"B[2,0]",6,"C[2,0]",15,"X[0,1|2,0]",141,6,False,diff_row_same_col,0,"sum_k a_k[0,1]*b_k[2,0]*c_k[2,0] = 0"
1,"A[0,1]",6,"B[2,0]",7,"C[2,1]",15,"X[0,1|2,0]",142,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,0]*c_k[2,1] = 0"
1,"A[0,1]",6,"B[2,0]",8,"C[2,2]",15,"X[0,1|2,0]",143,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,0]*c_k[2,2] = 0"
1,"A[0,1]",7,"B[2,1]",0,"C[0,0]",16,"X[0,1|2,1]",144,5,False,same_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[0,0] = 0"
1,"A[0,1]",7,"B[2,1]",1,"C[0,1]",16,"X[0,1|2,1]",145,4,False,exact_target,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[0,1] = 0"
1,"A[0,1]",7,"B[2,1]",2,"C[0,2]",16,"X[0,1|2,1]",146,5,False,same_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[0,2] = 0"
1,"A[0,1]",7,"B[2,1]",3,"C[1,0]",16,"X[0,1|2,1]",147,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[1,0] = 0"
1,"A[0,1]",7,"B[2,1]",4,"C[1,1]",16,"X[0,1|2,1]",148,6,False,diff_row_same_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[1,1] = 0"
1,"A[0,1]",7,"B[2,1]",5,"C[1,2]",16,"X[0,1|2,1]",149,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[1,2] = 0"
1,"A[0,1]",7,"B[2,1]",6,"C[2,0]",16,"X[0,1|2,1]",150,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[2,0] = 0"
1,"A[0,1]",7,"B[2,1]",7,"C[2,1]",16,"X[0,1|2,1]",151,6,False,diff_row_same_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[2,1] = 0"
1,"A[0,1]",7,"B[2,1]",8,"C[2,2]",16,"X[0,1|2,1]",152,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,1]*c_k[2,2] = 0"
1,"A[0,1]",8,"B[2,2]",0,"C[0,0]",17,"X[0,1|2,2]",153,5,False,same_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[0,0] = 0"
1,"A[0,1]",8,"B[2,2]",1,"C[0,1]",17,"X[0,1|2,2]",154,5,False,same_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[0,1] = 0"
1,"A[0,1]",8,"B[2,2]",2,"C[0,2]",17,"X[0,1|2,2]",155,4,False,exact_target,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[0,2] = 0"
1,"A[0,1]",8,"B[2,2]",3,"C[1,0]",17,"X[0,1|2,2]",156,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[1,0] = 0"
1,"A[0,1]",8,"B[2,2]",4,"C[1,1]",17,"X[0,1|2,2]",157,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[1,1] = 0"
1,"A[0,1]",8,"B[2,2]",5,"C[1,2]",17,"X[0,1|2,2]",158,6,False,diff_row_same_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[1,2] = 0"
1,"A[0,1]",8,"B[2,2]",6,"C[2,0]",17,"X[0,1|2,2]",159,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[2,0] = 0"
1,"A[0,1]",8,"B[2,2]",7,"C[2,1]",17,"X[0,1|2,2]",160,7,False,diff_row_diff_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[2,1] = 0"
1,"A[0,1]",8,"B[2,2]",8,"C[2,2]",17,"X[0,1|2,2]",161,6,False,diff_row_same_col,0,"sum_k a_k[0,1]*b_k[2,2]*c_k[2,2] = 0"
2,"A[0,2]",0,"B[0,0]",0,"C[0,0]",18,"X[0,2|0,0]",162,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[0,0] = 0"
2,"A[0,2]",0,"B[0,0]",1,"C[0,1]",18,"X[0,2|0,0]",163,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[0,1] = 0"
2,"A[0,2]",0,"B[0,0]",2,"C[0,2]",18,"X[0,2|0,0]",164,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[0,2] = 0"
2,"A[0,2]",0,"B[0,0]",3,"C[1,0]",18,"X[0,2|0,0]",165,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[1,0] = 0"
2,"A[0,2]",0,"B[0,0]",4,"C[1,1]",18,"X[0,2|0,0]",166,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[1,1] = 0"
2,"A[0,2]",0,"B[0,0]",5,"C[1,2]",18,"X[0,2|0,0]",167,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[1,2] = 0"
2,"A[0,2]",0,"B[0,0]",6,"C[2,0]",18,"X[0,2|0,0]",168,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[2,0] = 0"
2,"A[0,2]",0,"B[0,0]",7,"C[2,1]",18,"X[0,2|0,0]",169,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[2,1] = 0"
2,"A[0,2]",0,"B[0,0]",8,"C[2,2]",18,"X[0,2|0,0]",170,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,0]*c_k[2,2] = 0"
2,"A[0,2]",1,"B[0,1]",0,"C[0,0]",19,"X[0,2|0,1]",171,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[0,0] = 0"
2,"A[0,2]",1,"B[0,1]",1,"C[0,1]",19,"X[0,2|0,1]",172,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[0,1] = 0"
2,"A[0,2]",1,"B[0,1]",2,"C[0,2]",19,"X[0,2|0,1]",173,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[0,2] = 0"
2,"A[0,2]",1,"B[0,1]",3,"C[1,0]",19,"X[0,2|0,1]",174,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[1,0] = 0"
2,"A[0,2]",1,"B[0,1]",4,"C[1,1]",19,"X[0,2|0,1]",175,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[1,1] = 0"
2,"A[0,2]",1,"B[0,1]",5,"C[1,2]",19,"X[0,2|0,1]",176,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[1,2] = 0"
2,"A[0,2]",1,"B[0,1]",6,"C[2,0]",19,"X[0,2|0,1]",177,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[2,0] = 0"
2,"A[0,2]",1,"B[0,1]",7,"C[2,1]",19,"X[0,2|0,1]",178,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[2,1] = 0"
2,"A[0,2]",1,"B[0,1]",8,"C[2,2]",19,"X[0,2|0,1]",179,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,1]*c_k[2,2] = 0"
2,"A[0,2]",2,"B[0,2]",0,"C[0,0]",20,"X[0,2|0,2]",180,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[0,0] = 0"
2,"A[0,2]",2,"B[0,2]",1,"C[0,1]",20,"X[0,2|0,2]",181,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[0,1] = 0"
2,"A[0,2]",2,"B[0,2]",2,"C[0,2]",20,"X[0,2|0,2]",182,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[0,2] = 0"
2,"A[0,2]",2,"B[0,2]",3,"C[1,0]",20,"X[0,2|0,2]",183,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[1,0] = 0"
2,"A[0,2]",2,"B[0,2]",4,"C[1,1]",20,"X[0,2|0,2]",184,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[1,1] = 0"
2,"A[0,2]",2,"B[0,2]",5,"C[1,2]",20,"X[0,2|0,2]",185,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[1,2] = 0"
2,"A[0,2]",2,"B[0,2]",6,"C[2,0]",20,"X[0,2|0,2]",186,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[2,0] = 0"
2,"A[0,2]",2,"B[0,2]",7,"C[2,1]",20,"X[0,2|0,2]",187,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[2,1] = 0"
2,"A[0,2]",2,"B[0,2]",8,"C[2,2]",20,"X[0,2|0,2]",188,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[0,2]*c_k[2,2] = 0"
2,"A[0,2]",3,"B[1,0]",0,"C[0,0]",21,"X[0,2|1,0]",189,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[0,0] = 0"
2,"A[0,2]",3,"B[1,0]",1,"C[0,1]",21,"X[0,2|1,0]",190,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[0,1] = 0"
2,"A[0,2]",3,"B[1,0]",2,"C[0,2]",21,"X[0,2|1,0]",191,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[0,2] = 0"
2,"A[0,2]",3,"B[1,0]",3,"C[1,0]",21,"X[0,2|1,0]",192,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[1,0] = 0"
2,"A[0,2]",3,"B[1,0]",4,"C[1,1]",21,"X[0,2|1,0]",193,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[1,1] = 0"
2,"A[0,2]",3,"B[1,0]",5,"C[1,2]",21,"X[0,2|1,0]",194,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[1,2] = 0"
2,"A[0,2]",3,"B[1,0]",6,"C[2,0]",21,"X[0,2|1,0]",195,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[2,0] = 0"
2,"A[0,2]",3,"B[1,0]",7,"C[2,1]",21,"X[0,2|1,0]",196,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[2,1] = 0"
2,"A[0,2]",3,"B[1,0]",8,"C[2,2]",21,"X[0,2|1,0]",197,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,0]*c_k[2,2] = 0"
2,"A[0,2]",4,"B[1,1]",0,"C[0,0]",22,"X[0,2|1,1]",198,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[0,0] = 0"
2,"A[0,2]",4,"B[1,1]",1,"C[0,1]",22,"X[0,2|1,1]",199,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[0,1] = 0"
2,"A[0,2]",4,"B[1,1]",2,"C[0,2]",22,"X[0,2|1,1]",200,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[0,2] = 0"
2,"A[0,2]",4,"B[1,1]",3,"C[1,0]",22,"X[0,2|1,1]",201,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[1,0] = 0"
2,"A[0,2]",4,"B[1,1]",4,"C[1,1]",22,"X[0,2|1,1]",202,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[1,1] = 0"
2,"A[0,2]",4,"B[1,1]",5,"C[1,2]",22,"X[0,2|1,1]",203,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[1,2] = 0"
2,"A[0,2]",4,"B[1,1]",6,"C[2,0]",22,"X[0,2|1,1]",204,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[2,0] = 0"
2,"A[0,2]",4,"B[1,1]",7,"C[2,1]",22,"X[0,2|1,1]",205,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[2,1] = 0"
2,"A[0,2]",4,"B[1,1]",8,"C[2,2]",22,"X[0,2|1,1]",206,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,1]*c_k[2,2] = 0"
2,"A[0,2]",5,"B[1,2]",0,"C[0,0]",23,"X[0,2|1,2]",207,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[0,0] = 0"
2,"A[0,2]",5,"B[1,2]",1,"C[0,1]",23,"X[0,2|1,2]",208,5,False,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[0,1] = 0"
2,"A[0,2]",5,"B[1,2]",2,"C[0,2]",23,"X[0,2|1,2]",209,4,False,exact_target,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[0,2] = 0"
2,"A[0,2]",5,"B[1,2]",3,"C[1,0]",23,"X[0,2|1,2]",210,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[1,0] = 0"
2,"A[0,2]",5,"B[1,2]",4,"C[1,1]",23,"X[0,2|1,2]",211,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[1,1] = 0"
2,"A[0,2]",5,"B[1,2]",5,"C[1,2]",23,"X[0,2|1,2]",212,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[1,2] = 0"
2,"A[0,2]",5,"B[1,2]",6,"C[2,0]",23,"X[0,2|1,2]",213,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[2,0] = 0"
2,"A[0,2]",5,"B[1,2]",7,"C[2,1]",23,"X[0,2|1,2]",214,7,False,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[2,1] = 0"
2,"A[0,2]",5,"B[1,2]",8,"C[2,2]",23,"X[0,2|1,2]",215,6,False,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[1,2]*c_k[2,2] = 0"
2,"A[0,2]",6,"B[2,0]",0,"C[0,0]",24,"X[0,2|2,0]",216,0,True,exact_target,1,"sum_k a_k[0,2]*b_k[2,0]*c_k[0,0] = 1"
2,"A[0,2]",6,"B[2,0]",1,"C[0,1]",24,"X[0,2|2,0]",217,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[0,1] = 0"
2,"A[0,2]",6,"B[2,0]",2,"C[0,2]",24,"X[0,2|2,0]",218,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[0,2] = 0"
2,"A[0,2]",6,"B[2,0]",3,"C[1,0]",24,"X[0,2|2,0]",219,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[1,0] = 0"
2,"A[0,2]",6,"B[2,0]",4,"C[1,1]",24,"X[0,2|2,0]",220,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[1,1] = 0"
2,"A[0,2]",6,"B[2,0]",5,"C[1,2]",24,"X[0,2|2,0]",221,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[1,2] = 0"
2,"A[0,2]",6,"B[2,0]",6,"C[2,0]",24,"X[0,2|2,0]",222,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[2,0] = 0"
2,"A[0,2]",6,"B[2,0]",7,"C[2,1]",24,"X[0,2|2,0]",223,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[2,1] = 0"
2,"A[0,2]",6,"B[2,0]",8,"C[2,2]",24,"X[0,2|2,0]",224,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,0]*c_k[2,2] = 0"
2,"A[0,2]",7,"B[2,1]",0,"C[0,0]",25,"X[0,2|2,1]",225,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[0,0] = 0"
2,"A[0,2]",7,"B[2,1]",1,"C[0,1]",25,"X[0,2|2,1]",226,0,True,exact_target,1,"sum_k a_k[0,2]*b_k[2,1]*c_k[0,1] = 1"
2,"A[0,2]",7,"B[2,1]",2,"C[0,2]",25,"X[0,2|2,1]",227,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[0,2] = 0"
2,"A[0,2]",7,"B[2,1]",3,"C[1,0]",25,"X[0,2|2,1]",228,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[1,0] = 0"
2,"A[0,2]",7,"B[2,1]",4,"C[1,1]",25,"X[0,2|2,1]",229,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[1,1] = 0"
2,"A[0,2]",7,"B[2,1]",5,"C[1,2]",25,"X[0,2|2,1]",230,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[1,2] = 0"
2,"A[0,2]",7,"B[2,1]",6,"C[2,0]",25,"X[0,2|2,1]",231,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[2,0] = 0"
2,"A[0,2]",7,"B[2,1]",7,"C[2,1]",25,"X[0,2|2,1]",232,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[2,1] = 0"
2,"A[0,2]",7,"B[2,1]",8,"C[2,2]",25,"X[0,2|2,1]",233,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,1]*c_k[2,2] = 0"
2,"A[0,2]",8,"B[2,2]",0,"C[0,0]",26,"X[0,2|2,2]",234,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[0,0] = 0"
2,"A[0,2]",8,"B[2,2]",1,"C[0,1]",26,"X[0,2|2,2]",235,1,True,same_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[0,1] = 0"
2,"A[0,2]",8,"B[2,2]",2,"C[0,2]",26,"X[0,2|2,2]",236,0,True,exact_target,1,"sum_k a_k[0,2]*b_k[2,2]*c_k[0,2] = 1"
2,"A[0,2]",8,"B[2,2]",3,"C[1,0]",26,"X[0,2|2,2]",237,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[1,0] = 0"
2,"A[0,2]",8,"B[2,2]",4,"C[1,1]",26,"X[0,2|2,2]",238,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[1,1] = 0"
2,"A[0,2]",8,"B[2,2]",5,"C[1,2]",26,"X[0,2|2,2]",239,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[1,2] = 0"
2,"A[0,2]",8,"B[2,2]",6,"C[2,0]",26,"X[0,2|2,2]",240,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[2,0] = 0"
2,"A[0,2]",8,"B[2,2]",7,"C[2,1]",26,"X[0,2|2,2]",241,3,True,diff_row_diff_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[2,1] = 0"
2,"A[0,2]",8,"B[2,2]",8,"C[2,2]",26,"X[0,2|2,2]",242,2,True,diff_row_same_col,0,"sum_k a_k[0,2]*b_k[2,2]*c_k[2,2] = 0"
3,"A[1,0]",0,"B[0,0]",0,"C[0,0]",27,"X[1,0|0,0]",243,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[0,0] = 0"
3,"A[1,0]",0,"B[0,0]",1,"C[0,1]",27,"X[1,0|0,0]",244,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[0,1] = 0"
3,"A[1,0]",0,"B[0,0]",2,"C[0,2]",27,"X[1,0|0,0]",245,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[0,2] = 0"
3,"A[1,0]",0,"B[0,0]",3,"C[1,0]",27,"X[1,0|0,0]",246,0,True,exact_target,1,"sum_k a_k[1,0]*b_k[0,0]*c_k[1,0] = 1"
3,"A[1,0]",0,"B[0,0]",4,"C[1,1]",27,"X[1,0|0,0]",247,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[1,1] = 0"
3,"A[1,0]",0,"B[0,0]",5,"C[1,2]",27,"X[1,0|0,0]",248,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[1,2] = 0"
3,"A[1,0]",0,"B[0,0]",6,"C[2,0]",27,"X[1,0|0,0]",249,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[2,0] = 0"
3,"A[1,0]",0,"B[0,0]",7,"C[2,1]",27,"X[1,0|0,0]",250,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[2,1] = 0"
3,"A[1,0]",0,"B[0,0]",8,"C[2,2]",27,"X[1,0|0,0]",251,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,0]*c_k[2,2] = 0"
3,"A[1,0]",1,"B[0,1]",0,"C[0,0]",28,"X[1,0|0,1]",252,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[0,0] = 0"
3,"A[1,0]",1,"B[0,1]",1,"C[0,1]",28,"X[1,0|0,1]",253,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[0,1] = 0"
3,"A[1,0]",1,"B[0,1]",2,"C[0,2]",28,"X[1,0|0,1]",254,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[0,2] = 0"
3,"A[1,0]",1,"B[0,1]",3,"C[1,0]",28,"X[1,0|0,1]",255,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[1,0] = 0"
3,"A[1,0]",1,"B[0,1]",4,"C[1,1]",28,"X[1,0|0,1]",256,0,True,exact_target,1,"sum_k a_k[1,0]*b_k[0,1]*c_k[1,1] = 1"
3,"A[1,0]",1,"B[0,1]",5,"C[1,2]",28,"X[1,0|0,1]",257,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[1,2] = 0"
3,"A[1,0]",1,"B[0,1]",6,"C[2,0]",28,"X[1,0|0,1]",258,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[2,0] = 0"
3,"A[1,0]",1,"B[0,1]",7,"C[2,1]",28,"X[1,0|0,1]",259,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[2,1] = 0"
3,"A[1,0]",1,"B[0,1]",8,"C[2,2]",28,"X[1,0|0,1]",260,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,1]*c_k[2,2] = 0"
3,"A[1,0]",2,"B[0,2]",0,"C[0,0]",29,"X[1,0|0,2]",261,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[0,0] = 0"
3,"A[1,0]",2,"B[0,2]",1,"C[0,1]",29,"X[1,0|0,2]",262,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[0,1] = 0"
3,"A[1,0]",2,"B[0,2]",2,"C[0,2]",29,"X[1,0|0,2]",263,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[0,2] = 0"
3,"A[1,0]",2,"B[0,2]",3,"C[1,0]",29,"X[1,0|0,2]",264,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[1,0] = 0"
3,"A[1,0]",2,"B[0,2]",4,"C[1,1]",29,"X[1,0|0,2]",265,1,True,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[1,1] = 0"
3,"A[1,0]",2,"B[0,2]",5,"C[1,2]",29,"X[1,0|0,2]",266,0,True,exact_target,1,"sum_k a_k[1,0]*b_k[0,2]*c_k[1,2] = 1"
3,"A[1,0]",2,"B[0,2]",6,"C[2,0]",29,"X[1,0|0,2]",267,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[2,0] = 0"
3,"A[1,0]",2,"B[0,2]",7,"C[2,1]",29,"X[1,0|0,2]",268,3,True,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[2,1] = 0"
3,"A[1,0]",2,"B[0,2]",8,"C[2,2]",29,"X[1,0|0,2]",269,2,True,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[0,2]*c_k[2,2] = 0"
3,"A[1,0]",3,"B[1,0]",0,"C[0,0]",30,"X[1,0|1,0]",270,6,False,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[0,0] = 0"
3,"A[1,0]",3,"B[1,0]",1,"C[0,1]",30,"X[1,0|1,0]",271,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[0,1] = 0"
3,"A[1,0]",3,"B[1,0]",2,"C[0,2]",30,"X[1,0|1,0]",272,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[0,2] = 0"
3,"A[1,0]",3,"B[1,0]",3,"C[1,0]",30,"X[1,0|1,0]",273,4,False,exact_target,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[1,0] = 0"
3,"A[1,0]",3,"B[1,0]",4,"C[1,1]",30,"X[1,0|1,0]",274,5,False,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[1,1] = 0"
3,"A[1,0]",3,"B[1,0]",5,"C[1,2]",30,"X[1,0|1,0]",275,5,False,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[1,2] = 0"
3,"A[1,0]",3,"B[1,0]",6,"C[2,0]",30,"X[1,0|1,0]",276,6,False,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[2,0] = 0"
3,"A[1,0]",3,"B[1,0]",7,"C[2,1]",30,"X[1,0|1,0]",277,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[2,1] = 0"
3,"A[1,0]",3,"B[1,0]",8,"C[2,2]",30,"X[1,0|1,0]",278,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,0]*c_k[2,2] = 0"
3,"A[1,0]",4,"B[1,1]",0,"C[0,0]",31,"X[1,0|1,1]",279,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,1]*c_k[0,0] = 0"
3,"A[1,0]",4,"B[1,1]",1,"C[0,1]",31,"X[1,0|1,1]",280,6,False,diff_row_same_col,0,"sum_k a_k[1,0]*b_k[1,1]*c_k[0,1] = 0"
3,"A[1,0]",4,"B[1,1]",2,"C[0,2]",31,"X[1,0|1,1]",281,7,False,diff_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,1]*c_k[0,2] = 0"
3,"A[1,0]",4,"B[1,1]",3,"C[1,0]",31,"X[1,0|1,1]",282,5,False,same_row_diff_col,0,"sum_k a_k[1,0]*b_k[1,1]*c_k[1,0] = 0"
