tag,projection_loss,projection_max_abs,sampled_points,rank_W,rank_sigma,theta,candidate
start_1,2.0943887478838584e-28,1.8318679906315083e-15,200,76,9,"[0.0, 0.0, 0.0, 6.25e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001875, 1.0, 0.0, 0.0, 0.0]","[2.854649988469165e-05, -3.2805854440424916e-05, 2.7686922077882414e-05, 1.4273249942345824e-05, -5.118932362542512e-06, 0.0, 0.0, 2.854649988469166e-05, -1.4273249942345824e-05, 0.0, 0.0, 0.0, 0.0, 0.00018749999633789076, 0.9999999804687506, 0.0, 0.0, 0.0]"
start_1,2.1597043800413835e-28,2.508410146262463e-15,200,76,9,"[8.92857142857143e-06, 8.92857142857143e-06, -6.25e-05, 8.92857142857143e-06, 8.92857142857143e-06, 8.92857142857143e-06, 8.92857142857143e-06, 8.92857142857143e-06, 8.92857142857143e-06, 0.00019642857142857144, 1.0017857142857143, 8.92857142857143e-06, 8.92857142857143e-06, 8.92857142857143e-06]","[-9.143173215453116e-07, -6.867260066208586e-06, 1.6033904845756e-05, -2.3030301109661304e-06, 9.166644779547415e-06, 8.912655778908754e-06, -6.238859045236127e-05, -9.14317321545309e-07, -1.3887127894208151e-06, 8.912655778908754e-06, 8.912655778908754e-06, 1.6910461326689621e-21, 8.912655778908754e-06, 0.00019607842713599257, 0.999999978393562, 8.912655778908754e-06, 1.6910461326689621e-21, 8.912655778908754e-06]"
start_1,2.427372912932664e-28,2.192690473634684e-15,200,76,9,"[-1.6067059112274647e-06, 3.6889391325043137e-06, -3.2278217409412746e-06, 3.6889391325043137e-06, 3.6889391325043137e-06, 3.6889391325043137e-06, 3.6889391325043137e-06, 3.6889391325043137e-06, 1.0156668352472181e-07, 0.00019118893913250433, 1.0065413592550723, 3.6889391325043137e-06, 3.6889391325043137e-06, 3.6889391325043137e-06]","[-1.1397496257059755e-06, -5.2764671746070464e-06, 4.887058456233068e-06, -1.3289139609888438e-06, -3.894087183739768e-07, 3.6649652116034053e-06, -3.20684456015298e-06, -1.1397496257059744e-06, -1.8916433528286642e-07, 3.6649652116034053e-06, 3.6649652116034053e-06, 8.415281936792116e-22, 1.0090661526403021e-07, 0.00018994642784694144, 0.9999999818933124, 3.6649652116034053e-06, 8.415281936792116e-22, 3.6649652116034053e-06]"
start_1,1.4798763680561247e-28,1.4710455076283324e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.25e-05, 0.0, 0.0, 0.0001875, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.249999877929691e-05, 0.0, 0.0, 0.00018749999633789076, 0.9999999804687506, 0.0, 0.0, 0.0]"
start_1,1.7820388889365835e-28,2.4424906541753444e-15,200,76,9,"[-5.9766763848396505e-05, 1.1661807580174927e-05, -1.0204081632653061e-05, 1.1661807580174927e-05, 1.1661807580174927e-05, 1.1661807580174927e-05, 1.1661807580174927e-05, 1.1661807580174927e-05, 1.1661807580174927e-05, 0.000199161807580175, 1.002332361516035, 1.1661807580174927e-05, 1.1661807580174927e-05, 1.1661807580174927e-05]","[-1.153873423575986e-05, -4.218442369355529e-05, -2.1797315411934022e-06, -8.178986391632857e-06, -4.4364155234748664e-05, 1.163467106169984e-05, -1.018033717898736e-05, -1.1538734235759854e-05, 3.3597478441270093e-06, 1.163467106169984e-05, 1.163467106169984e-05, 3.3802477538659953e-21, 1.163467106169984e-05, 0.00019869836672559263, 0.9999999777531012, 1.163467106169984e-05, 3.3802477538659953e-21, 1.163467106169984e-05]"
start_1,1.9500149768094542e-28,1.8899812270767313e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 6.25e-05, 0.0, 0.0, 0.0, 0.0, 0.0001875, 1.0, 0.0, 0.0, 0.0]","[-1.8238357900443684e-05, -1.8426686440987117e-05, 2.6709292989692682e-05, 2.2130820439426605e-05, 8.282606548705576e-06, 0.0, 0.0, -1.823835790044368e-05, 4.03691783398703e-05, 0.0, 0.0, 0.0, 0.0, 0.0001874999963378907, 0.9999999804687504, 0.0, 0.0, 0.0]"
start_1,1.7207624804389177e-28,1.9984014443252818e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001875, 1.0, 0.0, 6.25e-05, 0.0]","[-1.289646654911097e-05, -1.3029634937220199e-05, 1.888632219371001e-05, -2.8545319755051378e-05, 5.856687256489818e-06, 0.0, 0.0, -1.289646654911097e-05, -1.5648853205940398e-05, 0.0, 0.0, -3.124999938964844e-05, 0.0, 0.0001874999963378907, 0.9999999804687504, 0.0, 3.1249999389648455e-05, 0.0]"
start_1,2.445488990165171e-28,2.0261570199409107e-15,200,76,9,"[1.0204081632653061e-05, 1.0204081632653061e-05, -8.92857142857143e-06, 1.0204081632653061e-05, 1.0204081632653061e-05, 1.0204081632653061e-05, 1.0204081632653061e-05, 1.0204081632653061e-05, 1.0204081632653061e-05, 0.00019770408163265313, 1.0020408163265306, 1.0204081632653061e-05, 1.0204081632653061e-05, 1.0204081632653061e-05]","[-1.0446680614520784e-06, -7.846299191541541e-06, 1.831979762169794e-05, -2.6313643467045742e-06, 1.0473498430156397e-05, 1.018329918458278e-05, -8.910386786509935e-06, -1.0446680614520776e-06, -1.586696285252491e-06, 1.018329918458278e-05, 1.018329918458278e-05, 1.6906156245335353e-21, 1.018329918458278e-05, 0.00019730142170129144, 0.9999999799260291, 1.018329918458278e-05, 1.6906156245335353e-21, 1.018329918458278e-05]"
start_1,1.6562899445828435e-28,1.582067810090848e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.25e-05, 0.0, 0.0001875, 1.0, 0.0, 0.0, 0.0]","[-1.289646654911097e-05, -1.3029634937220199e-05, 1.888632219371001e-05, -2.8545319755051378e-05, 5.856687256489818e-06, 0.0, 0.0, -1.289646654911097e-05, -1.5648853205940398e-05, 0.0, 0.0, 3.1249999389648455e-05, 0.0, 0.0001874999963378907, 0.9999999804687504, 0.0, -3.124999938964844e-05, 0.0]"
start_1,1.8278406441701162e-28,1.7763568394002505e-15,200,76,9,"[-3.68542795996991e-06, 8.461610383428674e-06, -7.4039090855000884e-06, 8.461610383428674e-06, 8.461610383428674e-06, 8.461610383428674e-06, 8.461610383428674e-06, 8.461610383428674e-06, -1.2871867204034885e-05, 0.0001959616103834287, 1.0014531639134203, 8.461610383428674e-06, 8.461610383428674e-06, 8.461610383428674e-06]","[-2.6276164643825824e-06, -1.216454185118407e-05, 1.126678611896368e-05, -3.0637221762448437e-06, -8.97755732220388e-07, 8.449331953439756e-06, -7.393165459259785e-06, -2.6276164643825794e-06, -4.361057118622589e-07, 8.449331953439756e-06, 8.449331953439756e-06, 1.6916076781006373e-21, -1.2853189161306646e-05, 0.00019567725541970682, 0.9999999804172418, 8.449331953439756e-06, 1.6916076781006373e-21, 8.449331953439756e-06]"
start_1,1.696375150417706e-28,2.067790383364354e-15,200,76,9,"[-1.8222699674227697e-05, 3.401765299443988e-06, -2.9765446370134892e-06, 3.401765299443988e-06, 3.401765299443988e-06, 3.401765299443988e-06, 3.401765299443988e-06, 3.401765299443988e-06, -9.086927562905034e-06, 0.000190901765299444, 0.999689554954933, 3.401765299443988e-06, 3.401765299443988e-06, 3.401765299443988e-06]","[-3.4892871795163775e-06, -1.2705539232820178e-05, -8.933528975392129e-07, -2.4493910235952837e-06, -1.3598892130359388e-05, 3.402821625634298e-06, -2.9774689224300103e-06, -3.489287179516375e-06, 1.0398961559210949e-06, 3.402821625634298e-06, 3.402821625634298e-06, 8.472959704224144e-22, -9.089749262443128e-06, 0.00019096104467844618, 0.9999999815029522, 3.402821625634298e-06, 8.472959704224144e-22, 3.402821625634298e-06]"
start_1,1.6726578327954998e-28,1.801510329801914e-15,200,76,9,"[-8.78562552506149e-06, 9.875882966298404e-06, -8.641397595511103e-06, 9.875882966298404e-06, 9.875882966298404e-06, 9.875882966298404e-06, 9.875882966298404e-06, 9.875882966298404e-06, -2.970546489809449e-07, 0.00019737588296629848, 0.9942101828406567, 9.875882966298404e-06, 9.875882966298404e-06, 9.875882966298404e-06]","[-3.7439037626382352e-06, -1.6403700654401446e-05, 1.1783004103314094e-05, -3.92922541005073e-06, -4.620696551087348e-06, 9.93339530915002e-06, -8.691720895506268e-06, -3.743903762638232e-06, -1.853216474124905e-07, 9.93339530915002e-06, 9.93339530915002e-06, 1.703931310985354e-21, -2.9878455089211164e-07, 0.00019852530418671346, 0.999999979772964, 9.93339530915002e-06, 1.703931310985354e-21, 9.93339530915002e-06]"
start_1,2.1134770956471416e-28,1.915134717478395e-15,200,76,9,"[-2.1851502429665084e-05, 4.771580889906571e-06, 5.8324866721331755e-05, 4.771580889906571e-06, 4.771580889906571e-06, 4.771580889906571e-06, 4.771580889906571e-06, 4.771580889906571e-06, -1.0442005976535135e-05, 0.00019227158088990672, 0.9978836090321492, 4.771580889906571e-06, 4.771580889906571e-06, 4.771580889906571e-06]","[-4.363614203464091e-06, -1.6121333682085906e-05, -4.994116057159968e-08, -3.1721297504960875e-06, -1.6171274842657505e-05, 4.781700739542793e-06, 5.8448565532038524e-05, -4.3636142034640885e-06, 1.1914844529680042e-06, 4.781700739542793e-06, 4.781700739542793e-06, 8.488293845904612e-22, -1.0464151997491543e-05, 0.00019267936177695834, 0.9999999793318161, 4.781700739542793e-06, 8.488293845904612e-22, 4.781700739542793e-06]"
start_1,1.6155766884850956e-28,1.5543122344752192e-15,200,76,9,"[-1.4156483965105956e-05, 5.810828524572785e-06, 2.8118650040998816e-05, 5.810828524572785e-06, 5.810828524572785e-06, 5.810828524572785e-06, 5.810828524572785e-06, 5.810828524572785e-06, -5.5993616252584934e-06, 0.00019331082852457287, 0.9988591353455404, 5.810828524572785e-06, 5.810828524572785e-06, 5.810828524572785e-06]","[-3.498763445318738e-06, -1.3801036869838839e-05, 3.9828014517579374e-06, -2.9542182464776088e-06, -9.8182354180809e-06, 5.817465352488896e-06, 2.8150765709318108e-05, -3.498763445318736e-06, 5.445451988411311e-07, 5.817465352488896e-06, 5.817465352488896e-06, 1.696000768988696e-21, -5.6057569266152225e-06, 0.00019353161815858342, 0.999999980608086, 5.817465352488896e-06, 1.696000768988696e-21, 5.817465352488896e-06]"
start_1,1.7646197992666295e-28,1.470178145890344e-15,200,76,9,"[-1.4945285853251651e-05, 1.4530270679131256e-05, -1.5818327281127465e-07, -5.689830074944017e-05, 1.4530270679131256e-05, 1.4530270679131256e-05, 1.4530270679131256e-05, 1.4530270679131256e-05, -2.3133433515720612e-06, 0.00020203027067913136, 0.9995063426529411, 1.4530270679131256e-05, 1.4530270679131252e-05, 1.4530270679131252e-05]","[-3.841311632653067e-05, 1.2562541528512526e-05, -1.506861143613432e-05, -2.2217361989579256e-05, -2.506069907621779e-06, 1.4537446862263752e-05, -1.5826139607265488e-07, -3.8413116326530676e-05, 1.6195754336951413e-05, 1.4537446862263752e-05, 1.4537446862263752e-05, 5.084707669891363e-21, -2.3144858612957834e-06, 0.00020213004901449186, 0.9999999769915823, 1.4537446862263752e-05, 1.6949025566304542e-21, 1.4537446862263748e-05]"
start_1,1.6846215253806812e-28,1.6375789613221059e-15,200,76,9,"[-1.708032668943046e-05, 1.6606023633292863e-05, -1.807808832128854e-07, -2.526629427931628e-06, 1.6606023633292863e-05, -5.4822547795278564e-05, 1.6606023633292863e-05, 1.6606023633292863e-05, -2.6438209732252127e-06, 0.00020410602363329293, 0.9994358201747897, 1.6606023633292863e-05, 1.660602363329286e-05, 1.6606023633292863e-05]","[-1.5341187864001524e-05, -1.846616977233088e-05, 1.0480065812245869e-05, -1.1111755388127411e-05, -7.986103960085003e-06, 1.6615397315393018e-05, -1.8088292946829513e-07, -1.534118786400152e-05, 4.229432475874115e-06, -5.485349374274327e-05, 1.6615397315393018e-05, 5.0850664561174546e-21, -2.6453133435770803e-06, 0.00020422123634300084, 0.9999999765233959, 1.6615397315393018e-05, 1.6950221520391513e-21, 1.6615397315393018e-05]"
start_1,1.6983001180216024e-28,2.220446049250313e-15,200,76,9,"[-1.95203733593491e-05, 1.897831272376327e-05, -2.0660672367186886e-07, -2.8875764890647174e-06, -5.245025870480816e-05, -1.5434033746121936e-07, 1.897831272376327e-05, 1.897831272376327e-05, -3.0215096836859572e-06, 0.00020647831272376335, 0.9993552230569023, 1.897831272376327e-05, 1.8978312723763267e-05, 1.897831272376327e-05]","[3.323085679475914e-06, -3.3238761408481325e-08, -1.856641657472044e-05, -3.8008857743145756e-05, -1.859965533612893e-05, 1.8990556941480753e-05, -2.0674001991075772e-07, 3.3230856794759125e-06, -4.133194342262167e-05, -1.5443991305162991e-07, 1.8990556941480753e-05, 5.085476559568479e-21, -3.023459067856248e-06, 0.00020661152611589818, 0.9999999759970776, 1.8990556941480753e-05, 1.695158853189493e-21, 1.8990556941480753e-05]"
start_1,1.5610897926894994e-28,1.6557935578198624e-15,200,76,9,"[-1.8097080456433355e-05, 1.2019088388953827e-05, 8.225488413517965e-06, -1.2970499282849591e-05, -7.113564672270664e-06, -9.846800823874164e-06, 1.2019088388953827e-05, 1.2019088388953827e-05, 1.1257551451827345e-05, 0.0001995190883889539, 0.9976023533068366, 1.2019088388953827e-05, 1.2019088388953827e-05, 1.2019088388953827e-05]","[-1.1463124846111554e-05, -4.553029740146717e-06, -7.40858911332706e-06, -1.7816097857692805e-05, -1.1961618853473774e-05, 1.2047974925522675e-05, 8.245257456241047e-06, -1.1463124846111554e-05, -6.35297301158125e-06, -9.870466509896277e-06, 1.2047974925522675e-05, 3.396274785362371e-21, 1.1284607719421465e-05, 0.00019999861023424023, 0.9999999791439551, 1.2047974925522675e-05, 3.396274785362371e-21, 1.2047974925522675e-05]"
start_1,2.2087416168544123e-28,1.790234627208065e-15,200,76,9,"[-2.436780562446517e-05, 2.2197711399375905e-05, 1.996649101377586e-06, -6.361817368399429e-06, 3.318221865479141e-07, -2.791876272427513e-06, 2.2197711399375905e-05, 2.2197711399375905e-05, -6.09411623220448e-09, 0.00020969771139937594, 0.998712996264091, 2.2197711399375905e-05, 2.2197711399375902e-05, -4.9230860029195525e-05]","[-1.5720970930561843e-05, -1.7395593529324584e-05, 2.840155660871692e-06, -2.3410739478920932e-05, -1.4555437868452883e-05, 2.2226316200477162e-05, 1.999222058084083e-06, -1.5720970930561843e-05, -7.689768548359087e-06, -2.7954739886080357e-06, 2.2226316200477162e-05, 5.08874679353444e-21, -6.101969338300591e-09, 0.00020996793571295705, 0.9999999751828357, 2.2226316200477162e-05, 1.6962489311781466e-21, -4.9294300756658015e-05]"
start_1,2.0314382395565287e-28,1.6514567491299204e-15,200,76,9,"[-6.091951406116292e-06, 5.549427849843976e-06, 4.991622753443965e-07, -1.5904543420998572e-06, 8.295554663697853e-08, -6.979690681068782e-07, 5.549427849843976e-06, 5.549427849843976e-06, -1.52352905805112e-09, 0.00019304942784984397, 0.9996782490660228, 5.549427849843976e-06, 5.5494278498439755e-06, 3.456728499270112e-05]","[-3.926447855319688e-06, -4.344699268697682e-06, 7.09353331461518e-07, -5.847033763020382e-06, -3.6353459372361615e-06, 5.551213850753038e-06, 4.993229233069715e-07, -3.926447855319688e-06, -1.9205859077006933e-06, -6.981936990821545e-07, 5.551213850753038e-06, 1.2709583283367959e-21, -1.5240193832443267e-09, 0.00019311155794018173, 0.9999999806588844, 5.551213850753038e-06, 4.236527761122653e-22, 3.457840995983129e-05]"
start_1,2.061247964967181e-28,2.0539125955565396e-15,200,76,9,"[0.0, 3.125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021875, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.124999923706057e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021874999465942401, 0.9999999755859382, 0.0, 0.0, 0.0]"
start_1,1.7351488924701865e-28,2.0660556598883772e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.125e-05, 0.0, 0.0, 0.00021875, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.124999923706057e-05, 0.0, 0.0, 0.00021874999465942401, 0.9999999755859382, 0.0, 0.0, 0.0]"
start_1,2.589316951603065e-28,2.4424906541753444e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021875, 1.0, 3.125e-05, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021874999465942401, 0.9999999755859382, 3.124999923706057e-05, 0.0, 0.0]"
start_1,1.6017080562659114e-28,1.797173521111972e-15,200,76,9,"[-9.048540228216677e-06, 6.009544194476913e-06, 4.112744206758982e-06, -6.485249641424796e-06, -3.556782336135332e-06, -4.923400411937082e-06, 6.009544194476913e-06, 6.009544194476913e-06, 5.6287757259136726e-06, 0.00022475954419447696, 0.9988011766534183, 6.009544194476913e-06, 6.009544194476913e-06, 6.009544194476913e-06]","[-5.724683018279513e-06, -2.273782444581939e-06, -3.6998484144452596e-06, -8.897356892395436e-06, -5.9736308590271975e-06, 6.016757069883337e-06, 4.117680473234751e-06, -5.724683018279513e-06, -3.172673874115923e-06, -4.929309657729779e-06, 6.016757069883337e-06, 1.6960991745431485e-21, 5.635531589035377e-06, 0.0002250293088448758, 0.9999999744673377, 6.016757069883337e-06, 1.6960991745431485e-21, 6.016757069883337e-06]"
start_1,1.7280178575609818e-28,1.5543122344752192e-15,200,76,9,"[-7.078241982552978e-06, 2.9054142622863925e-06, 1.4059325020499408e-05, 2.9054142622863925e-06, 2.9054142622863925e-06, 2.9054142622863925e-06, 2.9054142622863925e-06, 2.9054142622863925e-06, -2.7996808126292467e-06, 0.00022165541426228644, 0.9994295676727702, 2.9054142622863925e-06, 2.9054142622863925e-06, 2.9054142622863925e-06]","[-1.748383239825814e-06, -6.896579872448661e-06, 1.990264107487588e-06, -1.4762660436045898e-06, -4.9063157649610715e-06, 2.90707247846885e-06, 1.4067349143105965e-05, -1.7483832398258128e-06, 2.721171962212252e-07, 2.90707247846885e-06, 2.90707247846885e-06, 8.47516377021423e-22, -2.801278683228796e-06, 0.00022178192035115303, 0.9999999752404117, 2.90707247846885e-06, 8.47516377021423e-22, 2.90707247846885e-06]"
start_1,1.6574730785890013e-28,2.0261570199409107e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.125e-05, 0.0, 0.00021875, 1.0, 0.0, 0.0, 0.0]","[-6.4482332430699725e-06, -6.514817436799469e-06, 9.443161050745823e-06, -1.427265980783497e-05, 2.9283436139463566e-06, 0.0, 0.0, -6.4482332430699725e-06, -7.824426564764993e-06, 0.0, 0.0, 1.562499961853029e-05, 0.0, 0.00021874999465942401, 0.9999999755859382, 0.0, -1.5624999618530283e-05, 0.0]"
start_1,1.3315075117167944e-28,1.7763568394002505e-15,200,76,9,"[-4.392812762530745e-06, 4.937941483149202e-06, -4.3206987977555514e-06, 4.937941483149202e-06, 4.937941483149202e-06, 4.937941483149202e-06, 4.937941483149202e-06, 4.937941483149202e-06, -1.4852732449047244e-07, 0.00022368794148314923, 0.9971050914203283, 4.937941483149202e-06, 4.937941483149202e-06, 4.937941483149202e-06]","[-1.866517008869759e-06, -8.178037743756722e-06, 5.87439714500564e-06, -1.9589088086962147e-06, -2.3036405987510806e-06, 4.95227774959961e-06, -4.333243030899658e-06, -1.8665170088697573e-06, -9.23917998264535e-08, 4.95227774959961e-06, 4.95227774959961e-06, 8.494921278795773e-22, -1.4895854209528367e-07, 0.00022433737200835678, 0.9999999747069046, 4.95227774959961e-06, 8.494921278795773e-22, 4.95227774959961e-06]"
start_1,1.659613574132719e-28,2.0816681711721685e-15,200,76,9,"[-8.54016334471523e-06, 8.303011816646431e-06, -9.03904416064427e-08, -1.263314713965814e-06, 8.303011816646431e-06, -2.7411273897639282e-05, 8.303011816646431e-06, 8.303011816646431e-06, -1.3219104866126063e-06, 0.00022705301181664647, 0.9997179100873949, 8.303011816646431e-06, 8.30301181664643e-06, 8.303011816646431e-06]","[-7.668429501496257e-06, -9.230479563715124e-06, 5.2385543130482435e-06, -5.554309978282251e-06, -3.991925250666876e-06, 8.305354453772229e-06, -9.041594464184728e-08, -7.668429501496255e-06, 2.114119523214007e-06, -2.74190077982185e-05, 8.305354453772229e-06, 2.5418157951550546e-21, -1.3222834544767145e-06, 0.0002271170732472155, 0.9999999735534254, 8.305354453772229e-06, 8.472719317183515e-22, 8.305354453772229e-06]"
start_1,1.5542635511154255e-28,1.7763568394002505e-15,200,76,9,"[-9.111349837113849e-06, 1.700882649721994e-06, -1.4882723185067446e-06, 1.700882649721994e-06, 1.700882649721994e-06, 1.700882649721994e-06, 1.700882649721994e-06, 1.700882649721994e-06, -4.543463781452517e-06, 0.000220450882649722, 0.9998447774774665, 1.700882649721994e-06, 1.700882649721994e-06, 1.700882649721994e-06]","[-1.74437272948771e-06, -6.35178333307595e-06, -4.466071011364047e-07, -1.224505374763621e-06, -6.7983904342123535e-06, 1.701146664543163e-06, -1.4885033314752674e-06, -1.7443727294877087e-06, 5.198673547240892e-07, 1.701146664543163e-06, 1.701146664543163e-06, 4.235822128044327e-22, -4.544169028094867e-06, 0.00022048510153035365, 0.9999999756271833, 1.701146664543163e-06, 4.235822128044327e-22, 1.701146664543163e-06]"
start_1,1.2846552024662119e-28,1.609823385706477e-15,200,76,9,"[-9.76018667967455e-06, 9.489156361881635e-06, -1.0330336183593443e-07, -1.4437882445323587e-06, -2.622512935240408e-05, -7.717016873060968e-08, 9.489156361881635e-06, 9.489156361881635e-06, -1.5107548418429786e-06, 0.00022823915636188168, 0.9996776115284511, 9.489156361881635e-06, 9.489156361881634e-06, 9.489156361881635e-06]","[1.6610070002086728e-06, -1.6614021034347976e-08, -9.280214497588461e-06, -1.89983000351822e-05, -9.296828518622812e-06, 9.492216289360216e-06, -1.0333667362714712e-07, 1.661007000208672e-06, -2.065930703539087e-05, -7.719505346333198e-08, 9.492216289360216e-06, 2.5419182589876965e-21, -1.5112420084653482e-06, 0.00022831275566192541, 0.9999999732723809, 9.492216289360216e-06, 8.47306086329232e-22, 9.492216289360216e-06]"
start_1,2.276853148226783e-28,2.1050869380978554e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021875, 1.0, 0.0, 3.125e-05, 0.0]","[-6.4482332430699725e-06, -6.514817436799469e-06, 9.443161050745823e-06, -1.427265980783497e-05, 2.9283436139463566e-06, 0.0, 0.0, -6.4482332430699725e-06, -7.824426564764993e-06, 0.0, 0.0, -1.5624999618530283e-05, 0.0, 0.00021874999465942401, 0.9999999755859382, 0.0, 1.562499961853029e-05, 0.0]"
start_1,2.1160523774944776e-28,2.2620794126737565e-15,200,76,9,"[-7.4726429266258255e-06, 7.265135339565628e-06, -7.909163640563732e-08, -2.8449150374720086e-05, 7.265135339565628e-06, 7.265135339565628e-06, 7.265135339565628e-06, 7.265135339565628e-06, -1.1566716757860306e-06, 0.00022601513533956568, 0.9997531713264706, 7.265135339565628e-06, 7.265135339565626e-06, 7.265135339565626e-06]","[-1.920181620229385e-05, 6.279719963713957e-06, -7.532445552213466e-06, -1.1105938341406645e-05, -1.2527255884995012e-06, 7.2669288356333e-06, -7.911116123652475e-08, -1.9201816202293853e-05, 8.095877860887208e-06, 7.2669288356333e-06, 7.2669288356333e-06, 2.541726146082402e-21, -1.1569572156975602e-06, 0.00022607093020607814, 0.9999999738012506, 7.2669288356333e-06, 8.47242048694134e-22, 7.266928835633298e-06]"
start_1,1.9112792847450385e-28,2.1094237467877974e-15,200,76,9,"[-2.9883381924198252e-05, 5.830903790087464e-06, -5.102040816326531e-06, 5.830903790087464e-06, 5.830903790087464e-06, 5.830903790087464e-06, 5.830903790087464e-06, 5.830903790087464e-06, 5.830903790087464e-06, 0.0002245809037900875, 1.0011661807580174, 5.830903790087464e-06, 5.830903790087464e-06, 5.830903790087464e-06]","[-5.776087385276791e-06, -2.1116780452086586e-05, -1.0911352667572759e-06, -4.094256714454089e-06, -2.2207915718843847e-05, 5.82411167275696e-06, -5.09609771366234e-06, -5.7760873852767874e-06, 1.6818306708227045e-06, 5.82411167275696e-06, 5.82411167275696e-06, 1.6920925650325307e-21, 5.82411167275696e-06, 0.0002243193011460298, 0.99999997421237, 5.82411167275696e-06, 1.6920925650325307e-21, 5.82411167275696e-06]"
start_1,2.1625356807673593e-28,2.1371793224034263e-15,200,76,9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021875, 1.0, 0.0, 0.0, 3.125e-05]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021874999465942401, 0.9999999755859382, 0.0, 0.0, 3.124999923706057e-05]"
start_1,1.9149596082182526e-28,2.1094237467877974e-15,200,76,9,"[-1.2183902812232586e-05, 1.1098855699687951e-05, 9.983245506887927e-07, -3.1809086841997148e-06, 1.6591109327395756e-07, -1.3959381362137559e-06, 1.1098855699687951e-05, 1.1098855699687951e-05, -3.0470581161021193e-09, 0.000229848855699688, 0.9993564981320453, -2.4615430014597763e-05, 1.1098855699687951e-05, 1.1098855699687951e-05]","[-7.855423952858585e-06, -8.692196091960111e-06, 1.4191634159749087e-06, -1.1697832434721972e-05, -7.2730326759852e-06, 1.1106002131561554e-05, 9.989673609552101e-07, -7.855423952858583e-06, -3.842408481863385e-06, -1.3968369655219428e-06, 1.1106002131561554e-05, 1.6951566850217924e-21, -3.0490200835184763e-09, 0.00022999685286560572, 0.999999972858142, -2.4631279620935444e-05, 1.6951566850217924e-21, 1.1106002131561554e-05]"
